,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,予想タイム,最初コーナー,最終コーナー,コーナー平均,位置取り,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,位置取り平均,最終コーナー平均,最初コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,着差_調整,着差平均_condision,上がりハロン平均,ﾀｲﾑ指数_調整,ﾀｲﾑ指数_調整_合計,ﾀｲﾑ指数3平均
252,252,2008/10/12,4東京2,晴,11.0,毎日王冠(G2),,16,4.0,7,16.2,5.0,6,蛯名正義,57.0,芝1800,良,-13.0,1:45.4,0.8,114.0,11-12-11,35.8-33.8,33.3,526(-16),,,スーパーホーネット,,7,,866.5533333333334,0.5850000000000002,107.46666666666667,0,,,34.42666666666666,0.5990566037735849,17.077798861480076,16.621430562250396,105.4,120.44426605504586,11.0,11.0,11.333333333333334,0.6875,35.8,33.8,-2.5,-0.5,2.0,35.72666666666667,34.93333333333333,11.795833333333334,-0.6450000000000002,-0.46000000000000013,0.18500000000000014,5.0,5.0,0.0,0.05804783617414103,11.15,12.25,4.55,5.65,1.1,8.156907955364597,1.5164106085710596,6,0.8,0.5733333333333335,35.028888888888886,34.0,542.0,116.0
253,253,2008/06/29,3阪神4,小雨,10.0,宝塚記念(G1),,14,7.0,11,8.7,4.0,5,四位洋文,58.0,芝2200,重,26.0,2:15.7,0.4,113.0,3-5-5-2,35.5-37.3,37.5,494(-6),,,エイシンデピュティ,1320.0,8,,1215.1000000000001,0.6269230769230768,100.28571428571429,0,,,36.285714285714285,0.6296296296296297,16.21223286661754,16.461517098831273,135.7,121.34545454545456,3.0,2.0,3.75,0.21428571428571427,35.5,37.3,2.0,0.20000000000000284,-1.7999999999999972,35.57142857142857,35.65714285714286,3.4038461538461537,0.11538461538461539,0.39230769230769297,0.2769230769230776,-3.0,-2.0,1.0,0.019858197258089034,3.5384615384615383,3.3846153846153846,-0.8461538461538461,-1.0,-0.15384615384615385,12.056203416346563,1.7457967013512703,4,0.4,0.8857142857142858,35.838095238095235,33.0,271.0,113.5
254,254,2008/09/28,4中山6,曇,11.0,産経賞オールカマー(G2),,14,6.0,10,18.2,6.0,2,横山典弘,57.0,芝2200,良,-15.0,2:12.3,0.3,105.0,1-1-1-1,37.1-34.8,35.1,484(-8),,,マツリダゴッホ,2628.8,9,,996.2666666666668,0.4175,107.0,0,,,35.46666666666667,0.7631578947368421,16.628873771730913,17.075994058577987,132.3,119.63013698630137,1.0,1.0,1.0,0.07142857142857142,37.1,34.8,-2.0,0.30000000000000426,2.3000000000000043,36.4,35.666666666666664,6.070833333333333,0.2049999999999997,-0.2549999999999997,-0.4599999999999994,-1.0,-1.0,0.0,0.02689464805820228,5.5,6.6,0.75,1.85,1.1,6.121594800580509,0.7310415642817328,6,0.3,0.3,35.84444444444444,25.0,594.0,107.75
255,255,2008/09/15,4阪神2,小雨,10.0,朝日チャレンジC(G3),,13,5.0,7,1.7,1.0,1,池添謙一,57.0,芝2000,良,-16.0,1:58.5,-0.1,110.0,11-9-6-5,36.0-35.0,34.2,414(-8),,出遅れ,(トーホウアラン),4147.6,10,,1787.3833333333334,0.34285714285714286,103.33333333333333,0,,,34.18333333333334,0.7804878048780488,16.877637130801688,16.70260886565892,118.5,119.83695652173908,11.0,5.0,7.75,0.8461538461538461,36.0,35.0,-1.7999999999999972,-0.7999999999999972,1.0,35.55,34.93333333333334,11.851190476190476,-1.2142857142857137,-0.835714285714286,0.37857142857142784,4.0,10.0,6.0,0.05205558995811154,10.428571428571429,12.642857142857142,6.0,8.214285714285714,2.2142857142857144,10.690806018880584,0.5994071144797067,4,-0.05,0.16666666666666666,34.88888888888889,30.0,335.0,110.75
256,256,2008/10/12,4東京2,晴,11.0,毎日王冠(G2),,16,3.0,5,33.9,10.0,3,川田将雅,57.0,芝1800,良,-13.0,1:44.9,0.3,117.0,2-3-3,35.8-33.8,33.8,530(+8),,,スーパーホーネット,1616.4,11,,1509.775,0.5566666666666666,109.75,0,,,35.1125,0.7894736842105263,17.15919923736892,16.40339770610128,104.9,120.63904761904762,2.0,3.0,2.6666666666666665,0.125,35.8,33.8,-2.0,0.0,2.0,35.8875,35.3875,6.744444444444444,0.1400000000000001,-0.09999999999999858,-0.2399999999999987,0.0,-1.0,-1.0,0.030134496194744967,6.933333333333334,6.4,2.0,1.4666666666666666,-0.5333333333333333,7.415144974981946,1.0631431876751125,6,0.3,0.30625,35.4625,37.0,418.0,109.25
257,257,2008/10/12,4京都2,曇,11.0,京都大賞典(G2),,10,8.0,9,16.3,6.0,2,安藤勝己,58.0,芝2400,良,-15.0,2:27.0,0.1,99.0,10-10-8-8,35.3-34.5,33.9,466(-4),,,トーホウアラン,2621.6,12,,892.0250000000001,0.5694444444444444,109.5,0,,,34.7,0.6727272727272727,16.3265306122449,16.320979298913432,147.0,120.17142857142855,10.0,8.0,9.0,1.0,35.3,34.5,-1.3999999999999986,-0.6000000000000014,0.7999999999999972,35.375,35.825,10.26388888888889,0.055555555555556344,-0.4055555555555542,-0.4611111111111106,6.0,8.0,2.0,0.05652952379898551,9.444444444444445,10.777777777777779,4.888888888888889,6.222222222222222,1.3333333333333333,5.595803730527163,0.8798136292196582,7,0.1,0.4125,35.300000000000004,19.0,535.0,107.5
258,258,2008/10/12,4東京2,晴,11.0,毎日王冠(G2),,16,6.0,11,199.3,16.0,16,吉田豊,57.0,芝1800,良,-13.0,1:46.4,1.8,105.0,15-15-14,35.8-33.8,34.0,450(+4),,出遅れ,スーパーホーネット,,13,,1015.3066666666667,0.9187500000000001,104.06666666666666,0,,,35.56000000000001,0.5527638190954773,16.917293233082706,16.549203167965246,106.4,120.91874999999996,15.0,14.0,14.666666666666666,0.9375,35.8,33.8,-1.7999999999999972,0.20000000000000284,2.0,35.82000000000001,35.55333333333333,9.541666666666666,-0.2875000000000001,0.043750000000001954,0.33125000000000204,-2.0,-1.0,1.0,0.048886266718863716,8.5625,10.125,1.3125,2.875,1.5625,9.989613983695897,1.2880606919011075,8,1.8,0.8933333333333333,35.64444444444444,25.0,394.0,100.0
259,259,2008/10/12,4京都2,曇,11.0,京都大賞典(G2),,10,1.0,1,7.3,3.0,7,内田博幸,57.0,芝2400,良,-15.0,2:27.2,0.3,97.0,2-2-2-2,35.3-34.5,34.7,500(+2),,,トーホウアラン,,14,,2181.5,0.34375,110.0,0,,,35.25,0.9,16.304347826086957,16.234345724604935,147.2,120.72903225806454,2.0,2.0,2.0,0.2,35.3,34.5,-0.5999999999999943,0.20000000000000284,0.7999999999999972,36.025,35.775,6.052083333333334,1.3125000000000004,-0.12499999999999911,-1.4374999999999996,-5.0,-5.0,0.0,0.02898897568082042,5.75,6.0,2.625,2.875,0.25,7.78206615451308,1.2534519809358913,7,0.3,0.15,35.68333333333333,17.0,431.0,101.0
260,260,2008/10/12,4東京2,晴,11.0,毎日王冠(G2),,16,4.0,8,69.6,14.0,7,柴田善臣,57.0,芝1800,良,-13.0,1:45.4,0.8,114.0,14-14-14,35.8-33.8,33.1,520(-6),,出遅れ,スーパーホーネット,,15,,1525.1999999999998,0.7416666666666668,107.25,0,,,34.275,0.7857142857142857,17.077798861480076,16.65677243825365,105.4,119.63888888888891,14.0,14.0,14.0,0.875,35.8,33.8,-2.6999999999999957,-0.6999999999999957,2.0,35.9,34.75,8.458333333333334,0.1083333333333331,-0.05000000000000071,-0.1583333333333338,7.0,7.0,0.0,0.042648637630274926,8.0,8.75,2.0,2.75,0.75,6.627002321058414,1.5459050699208865,7,0.8,0.325,34.975,34.0,321.0,112.5
261,261,2008/10/12,4東京2,晴,11.0,毎日王冠(G2),,16,8.0,15,31.2,9.0,8,池添謙一,57.0,芝1800,良,-13.0,1:45.5,0.9,110.0,2-4-3,35.8-33.8,34.4,494(-4),,,スーパーホーネット,,16,,1267.6,0.2611111111111111,108.75,0,,,35.625,0.7678571428571429,17.061611374407583,16.732339761945212,105.5,120.11363636363632,2.0,3.0,3.0,0.125,35.8,33.8,-1.3999999999999986,0.6000000000000014,2.0,35.125,35.875,8.36111111111111,0.4777777777777794,-0.2888888888888875,-0.7666666666666669,-5.0,-6.0,-1.0,0.03894869655000728,7.111111111111111,9.11111111111111,3.5555555555555554,5.555555555555555,2.0,3.721558813185679,0.7887331614684409,4,0.9,0.35000000000000003,35.541666666666664,30.0,238.0,109.5
262,262,2008/08/24,1札幌4,曇,9.0,札幌記念(G2),,11,5.0,5,12.5,5.0,1,横山典弘,57.0,芝2000,良,-10.0,1:58.6,0.0,123.0,9-8-8-7,34.7-35.8,34.3,450(-4),,,(マツリダゴッホ),7082.6,17,,1773.3272727272727,0.63,99.9090909090909,0,,,35.25454545454546,0.726027397260274,16.863406408094434,16.485994349355256,118.6,121.00671641791045,9.0,7.0,8.0,0.8181818181818182,34.7,35.8,-0.4000000000000057,-1.5,-1.0999999999999943,35.127272727272725,35.58181818181817,8.066666666666666,0.23333333333333403,-0.25333333333333363,-0.48666666666666764,6.0,8.0,2.0,0.0407468525143293,7.533333333333333,8.133333333333333,2.0,2.6,0.6,10.396626556244097,0.6941440322440307,4,0.0,0.4772727272727273,35.32121212121213,43.0,320.0,109.0
263,263,2007/06/24,3阪神4,小雨,11.0,宝塚記念(G1),,18,8.0,17,4.2,2,2,石橋守,58.0,芝2200,稍,4.0,2:12.5,0.1,115.0,9-9-11-2,33.5-36.9,36.6,518(+2),,,アドマイヤムーン,5410.4,1,,5149.0,0.18333333333333338,108.28571428571429,0,,,35.31428571428572,0.9680851063829787,16.60377358490566,16.550309511027,132.5,120.41153846153843,9.0,2.0,7.75,0.5,33.5,36.9,3.1000000000000014,-0.29999999999999716,-3.3999999999999986,35.614285714285714,35.642857142857146,4.145833333333333,-0.3499999999999985,-0.25833333333333225,0.09166666666666619,0.0,7.0,7.0,0.023094178260912566,2.6666666666666665,4.75,0.4166666666666667,2.5,2.0833333333333335,5.428393465962262,0.6145186214385007,4,0.1,-0.007142857142857141,35.523809523809526,35.0,371.0,112.5
264,264,2007/10/07,4東京2,晴,11.0,毎日王冠(G2),,14,5.0,8,14.7,5,2,吉田隼人,57.0,芝1800,良,-15.0,1:44.4,0.2,119.0,8-9-11,34.4-34.8,34.1,430(-8),,,チョウサン,2629.6,2,,1560.1399999999999,0.1611111111111111,113.6,0,,,34.540000000000006,0.8615384615384616,17.241379310344826,16.795262096488038,104.4,119.34285714285724,8.0,11.0,9.333333333333334,0.5714285714285714,34.4,34.8,-0.29999999999999716,-0.6999999999999957,-0.3999999999999986,35.620000000000005,35.28,4.898148148148149,-0.5999999999999991,-0.533333333333333,0.06666666666666604,9.0,6.0,-3.0,0.023410060783572693,5.0,4.777777777777778,2.0,1.7777777777777777,-0.2222222222222222,10.26645021416848,1.0444615837837223,4,0.2,0.12,35.14666666666667,39.0,256.0,115.75
265,265,2007/08/05,2新潟8,晴,11.0,関屋記念(G3),,18,3.0,6,4.3,1,1,福永祐一,56.0,芝1600,良,-4.0,1:31.8,-0.6,127.0,13-13,34.4-34.5,33.3,462(+6),,,(シンボリグラン),4163.7,3,,1883.36,0.835714285714286,108.0,0,,,35.7,0.59375,17.429193899782135,16.689159552541803,91.8,121.73653846153846,13.0,13.0,13.0,0.7222222222222222,34.4,34.5,-1.1000000000000014,-1.2000000000000028,-0.10000000000000142,36.059999999999995,35.88,10.154761904761907,-0.4142857142857161,-0.2571428571428588,0.15714285714285733,12.0,12.0,0.0,0.04461933558488046,10.285714285714286,9.857142857142858,4.142857142857143,3.7142857142857144,-0.42857142857142855,8.688174434252572,1.095445115010332,6,-0.3,0.9900000000000002,35.879999999999995,47.0,216.0,113.25
266,266,2007/10/07,4京都2,曇,11.0,京都大賞典(G2),,10,3.0,3,2.1,1.0,2,四位洋文,58.0,芝2400,良,-12.0,2:24.8,0.0,111.0,4-4-4-4,36.3-34.0,33.6,500(+2),,,インティライミ,2621.6,4,,2242.0,0.09,108.66666666666667,0,,,35.53333333333334,0.9333333333333333,16.574585635359114,16.180421482065913,144.8,122.61666666666669,4.0,4.0,4.0,0.4,36.3,34.0,-2.6999999999999957,-0.3999999999999986,2.299999999999997,36.0,36.03333333333333,6.25,1.9400000000000002,-0.3799999999999997,-2.32,2.0,2.0,0.0,0.02992062255185298,5.7,6.1,4.0,4.4,0.4,6.537874398678256,1.2934034799641871,6,0.0,0.0,35.855555555555554,31.0,271.0,110.25
267,267,2007/06/24,3阪神4,小雨,11.0,宝塚記念(G1),,18,8.0,16,51.1,10.0,11,五十嵐冬,58.0,芝2200,稍,4.0,2:15.2,2.8,95.0,6-6-7-2,33.5-36.9,39.4,516(+2),,,アドマイヤムーン,,5,,926.24,0.9399999999999998,106.0,0,,,36.36,0.5882352941176471,16.272189349112427,16.406620977085815,135.2,120.95294117647065,6.0,2.0,5.25,0.3333333333333333,33.5,36.9,5.899999999999999,2.5,-3.3999999999999986,35.839999999999996,35.839999999999996,4.225,1.5499999999999994,0.4700000000000003,-1.079999999999999,-9.0,-5.0,4.0,0.02246828713048431,3.4,4.5,-2.8,-1.7,1.1,5.954371961386478,1.2637344631640108,6,2.8,1.14,36.013333333333335,15.0,293.0,106.25
268,268,2007/06/24,3阪神4,小雨,11.0,宝塚記念(G1),,18,3.0,6,6.7,3.0,1,岩田康誠,58.0,芝2200,稍,4.0,2:12.4,-0.1,117.0,12-12-13-6,33.5-36.9,36.2,468(+8),,,(メイショウサムソン),13586.4,6,,5387.450000000001,0.15000000000000002,107.0,0,,,34.65,0.9433962264150944,16.61631419939577,16.477379605874365,132.4,120.97962962962961,12.0,6.0,10.75,0.6666666666666666,33.5,36.9,2.700000000000003,-0.6999999999999957,-3.3999999999999986,35.95,35.474999999999994,9.37962962962963,-1.3777777777777775,-0.7222222222222214,0.6555555555555562,5.0,11.0,6.0,0.045230018192530225,8.333333333333334,9.333333333333334,6.0,7.0,1.0,7.493997598078078,0.7282856582413254,4,-0.05,0.05625,35.358333333333334,37.0,240.0,113.5
269,269,2007/09/23,4中山6,曇,11.0,産経賞オールカマー(G2),,16,6.0,12,13.3,5,2,北村友一,57.0,芝2200,良,-12.0,2:12.6,0.1,108.0,4-4-3-1,36.5-35.3,35.1,498(-8),,,マツリダゴッホ,2634.0,7,,721.625,0.5050000000000001,103.55,0,,,35.57000000000001,0.646551724137931,16.591251885369534,16.571819222658966,132.6,121.03586956521741,4.0,1.0,3.0,0.25,36.5,35.3,-1.3999999999999986,-0.19999999999999574,1.2000000000000028,36.23500000000001,35.55,4.725,-0.6650000000000006,0.019999999999999574,0.6850000000000002,-1.0,2.0,3.0,0.03598780987844787,4.15,5.0,-0.95,-0.1,0.85,8.135195504454186,1.1060952544958051,5,0.1,0.5050000000000001,35.785,28.0,471.0,109.75
270,270,2007/10/07,4東京2,晴,11.0,毎日王冠(G2),,14,5.0,7,44.4,8,1,松岡正海,57.0,芝1800,良,-15.0,1:44.2,-0.2,121.0,10-9-8,34.4-34.8,34.0,496(-6),,,(アグネスアーク),6603.6,8,,1840.9857142857143,0.26818181818181824,101.71428571428571,0,,,34.699999999999996,0.95,17.274472168905948,16.674671246938683,104.2,120.2823529411765,10.0,8.0,9.0,0.7142857142857143,34.4,34.8,-0.3999999999999986,-0.7999999999999972,-0.3999999999999986,35.65714285714286,35.300000000000004,4.704545454545454,0.027272727272727015,-0.2727272727272734,-0.3000000000000004,7.0,9.0,2.0,0.02708785845509002,4.818181818181818,4.545454545454546,1.7272727272727273,1.4545454545454546,-0.2727272727272727,9.659480087228067,1.1593520700038549,5,-0.1,0.021428571428571425,35.219047619047615,41.0,233.0,107.75
271,271,2007/10/07,4東京2,晴,11.0,毎日王冠(G2),,14,1.0,1,1.8,1.0,3,安藤勝己,59.0,芝1800,良,-15.0,1:44.5,0.3,114.0,2-3-2,34.4-34.8,34.8,528(+12),,,チョウサン,1614.8,9,,4405.033333333333,0.5954545454545456,109.0,0,,,36.21666666666667,0.7951807228915663,17.22488038277512,16.812899485390986,104.5,120.55116279069773,2.0,2.0,2.3333333333333335,0.14285714285714285,34.4,34.8,0.3999999999999986,0.0,-0.3999999999999986,35.21666666666666,35.55,2.8484848484848486,0.9727272727272717,0.3181818181818182,-0.6545454545454535,-1.0,-1.0,0.0,0.013646736248471635,2.727272727272727,3.0,-0.2727272727272727,0.0,0.2727272727272727,8.175165645620481,1.432267045242921,6,0.3,0.9249999999999999,35.66111111111111,34.0,356.0,108.5
272,272,2007/10/07,4東京2,晴,11.0,毎日王冠(G2),,14,3.0,3,5.1,2,5,後藤浩輝,57.0,芝1800,良,-15.0,1:44.6,0.4,115.0,5-6-4,34.4-34.8,34.7,500(+4),,,チョウサン,650.0,10,,1028.346153846154,0.25769230769230766,105.84615384615384,0,,,34.24615384615385,0.78125,17.208413001912046,16.749814042299395,104.6,118.94999999999999,5.0,4.0,5.0,0.35714285714285715,34.4,34.8,0.30000000000000426,-0.09999999999999432,-0.3999999999999986,36.238461538461536,34.52307692307692,5.916666666666666,-1.9923076923076917,-0.2769230769230776,1.7153846153846142,-1.0,0.0,1.0,0.03433535140230277,5.846153846153846,5.769230769230769,2.1538461538461537,2.076923076923077,-0.07692307692307693,8.276164447326048,0.7768657594226087,5,0.4,0.25769230769230766,35.002564102564094,35.0,336.0,113.5
273,273,2007/05/26,2中京3,晴,11.0,金鯱賞(G2),,12,6.0,8,3.3,1,1,藤岡佑介,57.0,芝2000,良,-16.0,1:57.2,0.0,115.0,6-6-5-2,33.9-36.0,35.4,458(-6),,,(スウィフトカレント),6496.6,11,,2262.1857142857143,0.7388888888888888,107.14285714285714,0,,,35.8,0.6511627906976745,17.064846416382252,16.494555447608906,117.2,119.8032258064516,6.0,2.0,4.75,0.5,33.9,36.0,1.5,-0.6000000000000014,-2.1000000000000014,35.357142857142854,36.08571428571428,6.555555555555555,-0.12222222222222318,-0.02222222222222254,0.10000000000000063,1.0,5.0,4.0,0.03974110193988895,4.777777777777778,7.222222222222222,-0.6666666666666666,1.7777777777777777,2.4444444444444446,8.85945822271317,1.1146299834474216,5,0.0,0.6642857142857144,35.74761904761905,35.0,263.0,107.0
274,274,2007/10/07,4京都2,曇,11.0,京都大賞典(G2),,10,2.0,2,13.3,5.0,5,川田将雅,59.0,芝2400,良,-12.0,2:25.1,0.3,106.0,1-1-1-1,36.3-34.0,34.3,520(+4),,,インティライミ,650.0,12,,640.0,0.925,111.0,0,,,35.7,0.5555555555555556,16.540317022742936,16.26650813442083,145.1,122.70000000000003,1.0,1.0,1.0,0.1,36.3,34.0,-2.0,0.29999999999999716,2.299999999999997,36.4,36.0,5.8125,0.35000000000000053,0.3250000000000002,-0.025000000000000355,-4.0,-4.0,0.0,0.03421309976111927,6.375,5.5,-0.625,-1.5,-0.875,6.020540970730696,1.185196759202745,6,0.3,0.4,36.03333333333333,26.0,246.0,108.25
275,275,2007/06/24,3阪神4,小雨,11.0,宝塚記念(G1),,18.0,7.0,14,23.7,7.0,14,田中勝春,58.0,芝2200,稍,4.0,2:16.0,3.6,89.0,4-4-3-2,33.5-36.9,40.4,494(0),,,アドマイヤムーン,,13,,1050.3727272727274,0.5041666666666667,101.0,0,,,36.49999999999999,0.7702702702702703,16.176470588235293,16.491856716429478,136.0,122.26999999999997,4.0,2.0,3.25,0.2222222222222222,33.5,36.9,6.899999999999999,3.5,-3.3999999999999986,36.28181818181818,36.17272727272727,3.25,0.4250000000000001,0.3500000000000008,-0.07499999999999929,-12.0,-10.0,2.0,0.017281216467048,2.8333333333333335,3.5833333333333335,-1.6666666666666667,-0.9166666666666666,0.75,8.051608681925861,1.4303556060516252,5,3.6,0.4954545454545455,36.31818181818182,9.0,251.0,104.5
276,276,2007/10/07,4東京2,晴,11.0,毎日王冠(G2),,14,4.0,6,11.3,4,8,田中勝春,57.0,芝1800,良,-15.0,1:44.9,0.7,112.0,5-6-8,34.4-34.8,34.7,502(+8),,,チョウサン,,14,,1765.275,0.21000000000000002,111.5,0,,,34.349999999999994,0.8392857142857143,17.15919923736892,16.939760072730056,104.9,119.1500000000001,5.0,8.0,6.333333333333333,0.35714285714285715,34.4,34.8,0.30000000000000426,-0.09999999999999432,-0.3999999999999986,35.45,34.9,3.7777777777777777,-0.053333333333333614,-0.19333333333333277,-0.13999999999999915,0.0,-3.0,-3.0,0.016457666584421778,3.8,3.7333333333333334,0.6666666666666666,0.6,-0.06666666666666667,8.728545125048045,1.373848950030534,5,0.7,0.21249999999999997,34.89999999999999,32.0,353.0,109.75
277,277,2007/09/23,4中山6,曇,11.0,産経賞オールカマー(G2),,16,3.0,6,2.3,1.0,1,蛯名正義,58.0,芝2200,良,-12.0,2:12.5,-0.1,110.0,8-8-5-2,36.5-35.3,34.8,482(+2),,,(シルクネクサス),6519.0,15,,2175.6125,0.23181818181818184,107.125,0,,,35.1125,0.8725490196078431,16.60377358490566,16.542131775564357,132.5,120.71250000000005,8.0,2.0,5.75,0.5,36.5,35.3,-1.7000000000000028,-0.5,1.2000000000000028,35.775,36.025,5.568181818181818,-0.12727272727272973,-0.5909090909090916,-0.46363636363636185,1.0,7.0,6.0,0.028930496668522588,5.090909090909091,5.7272727272727275,1.5454545454545454,2.1818181818181817,0.6363636363636364,5.1065045666178435,0.4271189009579838,4,-0.05,0.03125,35.637499999999996,30.0,302.0,111.0
278,278,2007/06/27,大井,晴,11.0,帝王賞競走(G1),,15,8.0,14,21.0,5,1,的場文男,57.0,ダ2000,良,3.0,2:04.3,-0.2,122.0,6-6-6-6,35.9-37.9,37.3,481(+1),,,(ブルーコンコルド),7000.0,16,,0.0,0.43333333333333335,103.0,0,,,35.5,0.0,16.090104585679807,16.229249214999303,124.3,120.89999999999995,6.0,6.0,6.0,0.4,35.9,37.9,1.3999999999999986,-0.6000000000000014,-2.0,36.8,35.6,6.25,2.2000000000000006,-0.40000000000000097,-2.6000000000000014,5.0,5.0,0.0,0.056921296296296296,7.0,6.0,3.0,2.0,-1.0,13.026415470113028,0.6759252917297877,5,-0.1,1.1,35.96666666666666,42.0,95.0,111.66666666666667
279,279,2006/10/08,4東京2,晴,11.0,毎日王冠(G2),,16,8.0,16,6.4,3.0,1,安藤勝己,58.0,芝1800,良,-8.0,1:45.5,0.0,116.0,2-2-2,34.7-34.6,34.5,526(-6),,,(ダンスインザムード),6614.8,1,,3747.1999999999994,0.47000000000000003,112.0,0,,,35.833333333333336,0.8947368421052632,17.061611374407583,16.738700724912583,105.5,120.87000000000005,2.0,2.0,2.0,0.125,34.7,34.6,-0.20000000000000284,-0.10000000000000142,0.10000000000000142,36.0,35.333333333333336,2.5,-0.5000000000000014,0.3200000000000003,0.8200000000000017,1.0,1.0,0.0,0.016353995735551678,2.4,2.8,0.0,0.4,0.4,2.4094720491334933,0.835995746932297,5,0.0,0.6333333333333334,35.72222222222223,36.0,160.0,112.75
280,280,2006/09/24,4中山6,晴,11.0,産経賞オールカマー(G2),,15,2.0,3,4.9,3.0,4,横山典弘,57.0,芝2200,良,-10.0,2:12.1,0.0,112.0,13-12-12-11,36.7-35.8,34.7,474(-2),,出遅れ,バランスオブゲーム,960.0,2,,1556.375,0.1,106.0,0,,,34.675,0.8301886792452831,16.654049962149887,16.622178829585835,132.1,119.83750000000006,13.0,11.0,12.0,0.8666666666666667,36.7,35.8,-2.0,-1.0999999999999943,0.9000000000000057,36.1,35.4,11.2,-1.0799999999999996,-0.8199999999999974,0.2600000000000023,7.0,9.0,2.0,0.06370968266643007,9.8,12.0,6.8,9.0,2.2,16.004339689249566,0.4681523968396047,5,0.0,0.125,35.39166666666667,32.0,139.0,116.25
281,281,2006/08/20,1札幌4,晴,9.0,札幌記念(G2),,15,6.0,11,3.2,1.0,1,武豊,54.0,芝2000,良,-8.0,2:00.3,-0.2,112.0,11-11-11-9,36.0-34.3,33.5,470(-8),,,(レクレドール),7117.6,3,,3930.4,0.19999999999999998,102.8,0,,,34.339999999999996,0.9344262295081968,16.62510390689942,16.47306569027623,120.3,120.8862068965518,11.0,9.0,10.5,0.7333333333333333,36.0,34.3,-2.5,-0.7999999999999972,1.7000000000000028,36.02,35.14,9.652777777777777,-1.7333333333333343,-0.6499999999999998,1.0833333333333346,8.0,10.0,2.0,0.05005973029962928,9.0,9.333333333333334,6.333333333333333,6.666666666666667,0.3333333333333333,7.477858473315658,0.5945329156195654,3,-0.1,0.06000000000000001,35.16666666666667,32.0,138.0,106.5
282,282,2006/09/24,4中山6,晴,11.0,産経賞オールカマー(G2),,15,3.0,4,4.2,2.0,2,五十嵐冬,59.0,芝2200,良,-10.0,2:12.1,0.0,112.0,9-9-10-6,36.7-35.8,35.0,498(-2),,,バランスオブゲーム,2631.2,4,,1315.6,0.72,109.0,0,,,36.1,0.6923076923076923,16.654049962149887,16.368811208644626,132.1,127.38409090909092,9.0,6.0,8.5,0.6,36.7,35.8,-1.7000000000000028,-0.7999999999999972,0.9000000000000057,36.45,35.8,3.5,1.7799999999999998,0.4200000000000017,-1.359999999999998,4.0,7.0,3.0,0.019097234277959806,2.8,3.8,-2.0,-1.0,1.0,2.9249881291307074,0.7754926749421241,5,0.0,0.9,36.11666666666667,32.0,154.0,110.25
