,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,上り平均,勝率
635,635,2017/02/19,高知,晴,6,祝!林夫婦ご結婚特別,,11,7,8,2.7,1.0,9,嬉勝則,54,ダ1400,良,17,1:35.9,2.2,23,10-9-9-10,,41.3,457(+6),,,ドリームニックス,0.0,8,131.1,3.855882352941176,1.3058823529411765,42.94117647058823,39.98235294117647,0.51875
636,636,2017/02/12,高知,晴,3,祝・酒好き夫婦婚特別,,7,3,3,13.4,7.0,3,倉兼育康,54,ダ1400,重,0,1:34.0,0.8,27,7-7-7-6,,39.9,420(-1),,,ガトーネグロ,3.8,9,92.89999999999999,2.2119047619047616,0.9380952380952381,34.26190476190476,40.41904761904762,0.639618138424821
637,637,2017/02/19,高知,晴,6,祝!林夫婦ご結婚特別,,11,1,1,151.9,10.0,8.0,宮川実,56,ダ1400,良,17.0,1:35.9,2.2,23.0,5-5-6-6,,41.9,433(-2),,,ドリームニックス,0.0,10.0,68.4,0.9500000000000001,1.626388888888889,25.63888888888889,41.20972222222221,0.4114285714285714
638,638,2017/02/26,高知,曇,4,出口夫妻銀婚式特別,,12,7,9,281.7,12.0,12,下村瑠衣,53,ダ1300,重,-1.0,1:28.6,4.2,7.0,3-3-5-11,,43.2,454(0),,,クインズネプチュン,0.0,11,81.89999999999999,1.489090909090909,2.0945454545454547,18.927272727272726,41.56909090909092,0.3574144486692015
639,639,2017/02/19,高知,晴,6,祝!林夫婦ご結婚特別,,11,8,11,4.8,3.0,10.0,赤岡修次,54,ダ1400,良,17.0,1:37.1,3.4,9.0,1-1-1-3,,45.0,416(-12),,,ドリームニックス,0.0,12.0,183.0,4.159090909090909,1.1477272727272725,37.68181818181818,41.10454545454546,0.5024271844660194
640,640,2017/02/15,高知,晴,2,C3ー9,,8,3,3,15.7,7.0,7,塚本雄大,51,ダ1300,稍,4,1:29.2,1.0,5,2-2-1-2,,42.0,423(0),,,マイネルエルフ,0.0,1,126.1,9.7,1.8769230769230765,25.46153846153846,40.95384615384615,0.43478260869565216
641,641,2017/02/15,高知,晴,4,C3ー6,,10,4,4,215.1,10.0,9,下村瑠衣,55,ダ1300,稍,4,1:28.8,1.7,10,10-10-10-10,,39.7,438(0),,,ヴァニラエッセンス,0.0,2,38.8,2.2823529411764705,2.388235294117647,12.117647058823529,41.247058823529414,0.25142857142857145
642,642,2017/02/15,高知,晴,2,C3ー9,,8,4,4,12.3,5.0,4,西森将司,54,ダ1300,稍,4.0,1:28.5,0.3,13.0,8-7-4-3,,41.0,459(+4),,,マイネルエルフ,1.5,3,16.3,0.8578947368421053,1.8315789473684212,27.31578947368421,40.51052631578948,0.36097560975609755
643,643,2017/02/08,高知,晴,4,C3ー8,,9,2,2,131.5,6.0,6,妹尾浩一,54,ダ1300,重,-7,1:27.6,1.9,13,5-5-5-5,,40.6,447(-1),,,コスモリンクス,0.0,4,487.1,8.398275862068965,2.498275862068966,24.74137931034483,40.92586206896551,0.2994652406417112
644,644,2017/02/15,高知,晴,12,ファイナルレース,,11,8,11,9.7,6.0,11.0,佐原秀泰,54,ダ1300,稍,4.0,1:29.3,2.5,4.0,3-4-4-8,,43.1,441(+7),,,メイショウコンゴウ,0.0,5.0,37.50000000000001,1.1718750000000002,1.8437499999999998,20.5,41.825,0.45016077170418006
645,645,2017/02/08,高知,晴,4,C3ー8,,9,7,7,263.1,8.0,7,鈴木麻優,52,ダ1300,重,-7,1:27.8,2.1,11,5-6-7-7,,40.4,367(-10),,,コスモリンクス,0.0,6,29.099999999999998,0.5388888888888889,2.492592592592593,12.962962962962964,41.12592592592593,0.3360323886639676
646,646,2017/02/07,高知,晴,3,C3ー5,,7,3,3,99.1,7.0,6,山頭信義,54,ダ1300,重,-6,1:28.0,2.3,9,6-6-7-7,,41.0,434(-6),,,セイユウスプリング,0.0,7,98.0,4.083333333333333,2.8208333333333333,8.541666666666666,41.949999999999996,0.2490118577075099
647,647,2017/02/15,高知,晴,2,C3ー9,,8,7,7,10.8,4.0,3,下村瑠衣,53,ダ1300,稍,4.0,1:28.5,0.3,13.0,7-8-8-8,,40.1,414(-2),,,マイネルエルフ,2.5,8,12.200000000000001,0.580952380952381,2.1142857142857143,19.80952380952381,40.76190476190476,0.3181818181818182
648,648,2017/02/15,高知,晴,1,C3ー10,,8,1,1,6.0,3.0,1.0,別府真衣,53,ダ1300,稍,4.0,1:28.9,-0.6,9.0,1-1-1-1,,40.9,395(0),,,(オーガニックライフ),20.0,9.0,56.099999999999994,1.6999999999999997,2.063636363636364,15.151515151515152,41.46969696969697,0.32967032967032966
649,649,2016/10/15,高知,晴,8,C3ー7,,12,3,3,2.2,1.0,1.0,永森大智,56,ダ1300,稍,11.0,1:25.9,-0.1,52.0,1-1-1-2,,39.6,477(-9),,,(ジャストサウンド),14.0,1.0,150.0,16.666666666666668,1.3777777777777775,56.77777777777778,38.87777777777777,0.5882352941176471
650,650,2016/10/15,高知,晴,7,広島県もみじ特別,,10,7,8,1.1,1.0,1.0,永森大智,56,ダ1300,稍,11.0,1:27.6,-0.1,31.0,3-3-2-2,,41.5,473(-1),,,(シャインスキー),14.0,2.0,85.5,6.107142857142857,1.4785714285714289,53.142857142857146,39.62142857142857,0.5028248587570622
651,651,2016/10/15,高知,晴,9,C3ー6,,11,8,11,4.4,3.0,2,佐原秀泰,56,ダ1300,稍,11.0,1:27.2,0.4,36.0,3-3-3-2,,41.0,502(-4),,,グロリアバローズ,3.5,3,136.5,15.166666666666666,1.088888888888889,52.0,39.577777777777776,0.6153846153846154
652,652,2016/10/01,高知,曇,3,葉ゴボウのきんぴら特,,10,5,5,1.7,1.0,1,宮川実,53,ダ1300,重,5.0,1:26.8,-0.2,35.0,1-1-1-1,,40.6,443(+2),,,(ベニノホマレ),14.0,4,55.7,11.14,0.059999999999999984,28.2,38.9,0.8857142857142857
653,653,2016/10/15,高知,晴,9,C3ー6,,11,7,9,1.9,1.0,1,赤岡修次,56,ダ1300,稍,11.0,1:26.8,-0.4,41.0,2-2-2-1,,40.8,560(+7),,,(キングチャールズ),14.0,5,252.8,14.044444444444444,1.3499999999999999,42.44444444444444,40.62222222222223,0.5023696682464455
654,654,2016/10/01,高知,曇,4,岩手より、高知の新米,,11,2,2,4.1,2.0,2,赤岡修次,56,ダ1300,重,5.0,1:26.3,0.1,41.0,4-3-4-2,,41.4,493(+4),,,サンマルブリーズ,3.5,6,1181.6,49.23333333333333,0.8624999999999999,61.041666666666664,38.80833333333332,0.5986159169550173
655,655,2016/10/09,高知,曇,7,C3ー2,,10,2,2,13.8,4.0,3,別府真衣,53,ダ1400,不,-5.0,1:33.7,0.9,25.0,5-4-4-4,,40.6,412(+9),,,サンマルブリーズ,1.8,7,104.6,6.973333333333333,1.3066666666666664,34.733333333333334,41.193333333333335,0.48
656,656,2016/10/09,高知,曇,1,C3ー5,,10,8,10,48.3,6.0,2.0,山崎雅由,54,ダ1300,不,-5.0,1:25.0,0.3,47.0,1-1-1-1,,39.3,457(+3),,,フイウチ,3.5,8.0,87.1,2.0738095238095235,1.5690476190476188,39.54761904761905,40.554761904761904,0.41418764302059496
657,657,2016/10/09,高知,曇,2,C3ー4,,11,7,8,21.9,4.0,2,郷間勇太,56,ダ1300,不,-5.0,1:26.2,0.8,32.0,8-8-7-3,,39.9,447(+9),,,シャトレーヌ,3.5,9,35.3,1.2607142857142857,1.6857142857142862,37.892857142857146,40.199999999999996,0.5101214574898786
658,658,2016/10/16,高知,雨,4,ゴリエリ結婚記念特別,,12,7,9,8.9,4.0,2,中西達也,56,ダ1300,稍,0.0,1:27.3,0.3,24.0,12-9-5-2,,41.4,418(-2),,,フェアリーバズ,3.0,10,54.3,1.15531914893617,1.4659574468085101,16.25531914893617,41.063829787234035,0.5793991416309013
659,659,2016/08/20,高知,晴,5,栴檀特別,,10,1,1,1.4,1.0,1,宮川実,54,ダ1400,良,8.0,1:31.3,-1.0,65.0,1-1-1-1,,41.0,470(+2),,,(イツモシアワセ),40.0,1,192.5,10.131578947368421,0.4263157894736842,55.1578947368421,39.81578947368422,0.7258883248730964
660,660,2016/09/10,高知,晴,12,ファイナルレース,,10,2,2,4.6,4.0,2,上田将司,56.0,ダ1300,稍,0.0,1:24.9,0.3,53.0,7-7-5-2,,39.2,513(+2),,,ディープランマ,6.0,2,3631.7,67.2537037037037,1.2833333333333332,68.53703703703704,38.653703703703705,0.584873949579832
661,661,2016/07/23,高知,晴,11,仁淀川特別,,12,4,4,2.7,1.0,9.0,永森大智,54,ダ1300,良,10.0,1:26.2,1.5,47.0,2-3-2-2,,42.9,457(+5),,,アランルース,0.0,3.0,279.8,14.726315789473684,0.5894736842105264,61.10526315789474,39.17368421052632,0.6744186046511628
662,662,2016/09/24,高知,曇,5,安芸市立書道美術館特,,12,8,11,37.3,7.0,2,西森将司,53,ダ1300,重,0.0,1:24.2,0.6,61.0,1-1-1-2,,39.8,473(-4),,,サチノシェーバー,6.0,4,120.8,1.9174603174603173,1.9126984126984132,38.6031746031746,41.08412698412699,0.37521514629948366
663,663,2016/09/10,高知,晴,12,ファイナルレース,,10,7,8,4.0,2.0,4,宮川実,54,ダ1300,稍,0.0,1:25.8,1.2,42.0,4-4-4-5,,40.2,461(-1),,,ディープランマ,1.8,5,121.00000000000001,2.630434782608696,1.1717391304347828,45.15217391304348,39.878260869565224,0.551063829787234
664,664,2016/08/27,高知,晴,5,アイスクリン特別,,9,8,10,31.9,7.0,9,西川敏弘,56,ダ1400,稍,5.0,1:34.9,3.1,22.0,7-7-9-9,,41.3,468(-1),,,ニシノカチヅクシ,0.0,6,3287.7,46.96714285714285,1.1671428571428573,67.57142857142857,38.582857142857144,0.5030229746070133
665,665,2016/09/02,園田,晴,9,C1一,,12,4,4,10.7,5.0,2,田中学,56,ダ1400,良,17.0,1:31.6,0.2,71.0,8-8-8-6,,39.6,475(+1),,,ヴァルディスーザ,9.6,7,489.9,18.842307692307692,0.7730769230769232,57.30769230769231,38.77307692307692,0.6601307189542484
666,666,2016/09/10,高知,晴,12,ファイナルレース,,10,6,6,22.9,6.0,9,倉兼育康,56,ダ1300,稍,0.0,1:28.8,4.2,6.0,9-9-9-8,,42.3,503(+7),,,ディープランマ,0.0,8,4241.1,111.60789473684211,1.0184210526315796,59.89473684210526,39.650000000000006,0.6097560975609756
667,667,2016/09/10,高知,晴,5,イワガネ自生地特別,,8,1,1,1.1,1.0,4,赤岡修次,54,ダ1300,稍,0.0,1:25.1,0.7,50.0,3-4-4-4,,40.1,459(-1),,,ヴードゥーフェスト,1.8,9,171.3,7.1375,0.40416666666666673,52.083333333333336,39.45416666666666,0.7630522088353414
668,668,2016/09/10,高知,晴,10,Bー3,,10,8,9,14.3,8.0,7.0,西川敏弘,56,ダ1300,稍,0.0,1:25.9,1.5,41.0,8-8-8-7,,39.9,475(-3),,,ミラクルモトヒメ,0.0,10.0,65.4,1.167857142857143,2.7339285714285717,51.660714285714285,39.75,0.25147347740667975
669,669,2016/09/03,高知,晴,7,纐纈栄祐生誕記念特別,,12,1,1,33.3,8.0,9,下村瑠衣,55,ダ1300,良,1.0,1:27.8,2.1,19.0,11-10-9-9,,40.9,461(-1),,,ウェイヴクレスト,0.0,1,1286.9,20.1078125,1.5062500000000008,39.15625,40.028125,0.5531609195402298
670,670,2016/09/10,高知,晴,3,伊尾木洞のシダ群落特,,12,1,1,48.8,7.0,11,嬉勝則,56,ダ1300,稍,0.0,1:29.4,3.1,-1.0,7-7-8-9,,42.6,438(-1),,,ホンマカイナ,0.0,2,70.30000000000001,1.3519230769230772,1.3865384615384615,28.96153846153846,40.369230769230775,0.5655577299412916
671,671,2016/09/10,高知,晴,3,伊尾木洞のシダ群落特,,12,5,6,16.4,4.0,6,西川敏弘,56,ダ1300,稍,0.0,1:28.0,1.7,15.0,10-8-6-5,,41.7,533(+2),,,ホンマカイナ,0.0,3,468.0,8.357142857142858,1.642857142857143,35.517857142857146,40.066071428571426,0.47700170357751276
672,672,2016/09/03,高知,晴,4,エノコログサ特別,,12,8,11,17.6,8.0,7,宮川実,56,ダ1300,良,1.0,1:27.0,1.6,29.0,11-9-7-8,,41.2,468(+4),,,メイショウムロト,0.0,4,66.4,2.656,1.212,27.92,41.263999999999996,0.68
673,673,2016/09/10,高知,晴,4,菖蒲洞特別,,12,2,2,80.3,11.0,9.0,三村展久,56,ダ1300,稍,0.0,1:27.1,2.0,26.0,12-11-11-11,,40.3,472(+4),,,エイシンドルチェ,0.0,5.0,41.199999999999996,0.6338461538461537,1.5230769230769228,38.646153846153844,39.5123076923077,0.4114285714285714
674,674,2016/09/04,高知,雨,5,空心菜特別,,12,5,6,86.3,11.0,7,西森将司,56,ダ1300,不,-9.0,1:25.9,1.6,32.0,12-12-12-11,,39.5,507(+1),,,ロイヤルジレンマ,0.0,6,35.6,0.5933333333333334,1.5783333333333334,24.9,39.86333333333334,0.43471074380165287
675,675,2016/09/03,高知,晴,8,C2ー3,,12,1,1,58.5,11.0,11,岡村卓弥,56,ダ1300,良,1.0,1:28.3,2.1,13.0,1-1-1-5,,42.7,444(+5),,,ペプチドホープフル,0.0,7,73.5,1.6333333333333333,1.4600000000000004,24.244444444444444,41.49555555555555,0.5558035714285714
676,676,2016/09/04,高知,雨,5,空心菜特別,,12,8,11,12.5,5.0,4,中田貴士,55,ダ1300,不,-9.0,1:25.4,1.1,38.0,10-11-11-8,,39.8,452(0),,,ロイヤルジレンマ,1.2,8,1082.0,17.451612903225808,1.2145161290322581,47.37096774193548,39.124193548387105,0.5367965367965368
677,677,2016/09/10,高知,晴,6,C1イC2イ,,12,2,2,161.4,9.0,6,西川敏弘,55,ダ1300,稍,0.0,1:26.3,0.9,36.0,12-12-12-12,,39.0,435(-3),,,トウカイルノン,0.0,9,44.89999999999999,0.7877192982456139,1.8403508771929817,22.894736842105264,40.261403508771934,0.4024390243902439
678,678,2016/09/10,高知,晴,4,菖蒲洞特別,,12,8,12,100.4,12.0,11.0,嬉勝則,56,ダ1300,稍,0.0,1:29.0,3.9,3.0,10-12-12-12,,41.7,438(-5),,,エイシンドルチェ,0.0,10.0,583.8,8.46086956521739,1.7405797101449272,35.927536231884055,40.27681159420289,0.45604395604395603
679,679,2016/03/15,高知,晴,7,戦国BASARA特別,,11,2,2,61.1,7.0,4,佐原秀泰,56,ダ1600,不,-2,1:45.6,1.0,56,1-1-1-2,,41.8,520(+2),,,イチザゴールド,1.5,1,3802.3,70.41296296296296,1.3888888888888886,65.61111111111111,40.54629629629629,0.5796847635726795
680,680,2016/03/15,高知,晴,8,Aー5,,11,4,4,35.4,6.0,8,中西達也,56,ダ1600,不,-2.0,1:47.5,1.6,37.0,1-1-1-4,,40.2,493(+4),,,トウショウブリッツ,0.0,2,1091.0,31.17142857142857,1.014285714285714,59.77142857142857,40.17999999999999,0.5815789473684211
681,681,2016/03/15,高知,晴,7,戦国BASARA特別,,11,7,8,3.0,2.0,2,林謙佑,54,ダ1600,不,-2,1:44.7,0.1,64,3-3-2-1,,40.8,502(+7),,,イチザゴールド,5.0,3,1214.6,22.91698113207547,1.0754716981132075,57.79245283018868,40.51132075471698,0.5852372583479789
682,682,2016/03/15,高知,晴,7,戦国BASARA特別,,11,4,4,116.1,8.0,3,上田将司,54,ダ1600,不,-2.0,1:45.5,0.9,57.0,9-9-9-5,,40.3,449(-1),,,イチザゴールド,2.5,4,81.2,2.9,1.0678571428571428,52.357142857142854,39.917857142857144,0.5653846153846154
683,683,2016/03/15,高知,晴,7,戦国BASARA特別,,11,8,10,16.4,5.0,5,宮川実,56,ダ1600,不,-2.0,1:46.1,1.5,51.0,4-4-4-4,,41.8,492(-1),,,イチザゴールド,1.0,5,2876.0,62.52173913043478,1.0152173913043476,69.28260869565217,39.16304347826086,0.5411089866156787
684,684,2016/03/15,高知,晴,7,戦国BASARA特別,,11,6,6,126.8,9.0,9.0,嬉勝則,56,ダ1600,不,-2.0,1:47.8,3.2,34.0,2-2-3-8,,43.9,485(0),,,イチザゴールド,0.0,6.0,3455.1,41.62771084337349,1.3445783132530125,56.42168674698795,39.92891566265061,0.5707196029776674
685,685,2016/03/15,高知,晴,7,戦国BASARA特別,,11,7,9,25.2,6.0,7,妹尾浩一,54,ダ1600,不,-2.0,1:47.1,2.5,41.0,8-8-7-7,,42.3,466(-2),,,イチザゴールド,0.0,7,1692.7,20.393975903614457,1.1759036144578312,69.4578313253012,38.285542168674695,0.5
686,686,2016/03/20,高知,晴,10,AイBイ混合,,12,6,7,288.1,12.0,8,松木大地,51,ダ1300,不,2.0,1:25.6,2.6,46.0,10-11-10-8,,39.8,406(-1),,,カッサイ,0.0,8,58.0,2.6363636363636362,1.9227272727272728,47.13636363636363,40.56818181818182,0.35233160621761656
687,687,2016/03/13,佐賀,雨,11,はがくれ大賞典(G),,11,7,9,266.7,9.0,9,兒島真二,56,ダ2000,不,6.0,2:10.5,3.2,75.0,10-9-8-8,,39.0,489(-1),,,サウスウインド,0.0,9,4230.0,59.57746478873239,1.229577464788732,74.33802816901408,38.98732394366197,0.5742092457420924
688,688,2016/02/14,高知,曇,9,Aー5,,7,2,2,7.0,2.0,3,赤岡修次,56,ダ1600,不,14,1:47.7,1.6,51,3-3-3-3,,42.1,534(+20),,,トウショウブリッツ,2.5,10,702.5,78.05555555555556,1.8222222222222224,64.44444444444444,38.63333333333334,0.36666666666666664
689,689,2016/03/15,高知,晴,7,戦国BASARA特別,,11,6,7,179.7,10.0,11.0,吉本隆記,56,ダ1600,不,-2.0,1:50.9,6.3,5.0,11-11-10-11,,45.2,538(-1),,,イチザゴールド,0.0,11.0,10954.8,165.98181818181817,1.7015151515151519,67.77272727272727,37.82727272727274,0.4105263157894737
690,690,2015/11/29,高知,曇,8,健一美保32周年特別,,10,8,9,1.4,1.0,1.0,佐原秀泰,56,ダ1400,重,-1.0,1:33.1,-0.3,36.0,3-4-2-1,,40.8,475(+8),,,(クレバーサンデー),12.0,1.0,99.9,4.1625000000000005,1.0916666666666666,40.875,39.94166666666666,0.6330645161290323
691,691,2015/11/29,高知,曇,4,C2ー6,,9,3,3,1.8,1.0,1.0,永森大智,54,ダ1400,重,-1.0,1:32.2,-0.7,46.0,1-1-1-1,,40.2,423(0),,,(ヒデノプラチナ),12.0,2.0,78.7,4.91875,0.44375,51.625,39.768750000000004,0.6408839779005525
692,692,2015/12/06,高知,曇,6,もりおけんちゃん特別,,11,5,5,27.0,5.0,5,別府真衣,53,ダ1300,重,-2.0,1:25.7,0.8,41.0,9-10-9-7,,39.5,421(-1),,,メイショウマリモ,0.6,3,15.2,0.5241379310344827,1.3724137931034484,33.62068965517241,39.827586206896555,0.48172757475083056
693,693,2015/11/29,高知,曇,9,唐GENKI・1特別,,12,6,8,4.2,2.0,3.0,上田将司,54,ダ1400,重,-1.0,1:34.0,0.4,26.0,5-6-6-5,,39.4,415(-1),,,ダラットパレス,1.5,4.0,36.00000000000001,1.5000000000000002,0.9708333333333333,29.25,39.84583333333333,0.5541666666666667
694,694,2015/11/29,高知,曇,6,サンデーブリーズ特別,,11,7,8,119.6,8.0,1,山頭信義,56,ダ1400,重,-1.0,1:32.9,-0.2,38.0,6-8-5-5,,40.4,507(+1),,,(ラッキーライヴ),12.0,5,50.199999999999996,2.008,1.0679999999999996,29.8,40.84,0.5435684647302904
695,695,2015/11/29,高知,曇,11,霜寒特別,,11,2,2,38.6,7.0,4,上田将司,56,ダ1600,重,-1.0,1:48.3,2.3,31.0,10-10-8-5,,40.1,453(+6),,,メトロノース,1.0,6,22.9,1.145,1.145,28.9,40.0,0.5522388059701493
696,696,2015/11/29,高知,曇,10,C2ー2,,10,5,5,9.1,4.0,4,別府真衣,55,ダ1400,重,-1.0,1:33.0,0.9,37.0,1-1-1-1,,41.5,486(+2),,,ニシノオウガイ,0.9,7,227.9,10.852380952380953,1.1714285714285713,45.142857142857146,40.357142857142854,0.47555555555555556
697,697,2015/11/29,高知,曇,9,唐GENKI・1特別,,12,1,1,19.4,5.0,1,岡村卓弥,54,ダ1400,重,-1.0,1:33.6,-0.4,30.0,2-2-1-1,,39.8,414(+7),,,(ベーネ),12.0,8,24.0,1.0,1.5791666666666666,25.5,40.93750000000001,0.4230769230769231
698,698,2015/11/29,高知,曇,10,C2ー2,,10,3,3,3.1,2.0,2,永森大智,54,ダ1400,重,-1.0,1:32.9,0.8,38.0,3-2-2-3,,40.8,444(-4),,,ニシノオウガイ,3.0,9,50.3,4.572727272727272,0.5454545454545454,35.36363636363637,40.7909090909091,0.7064220183486238
699,699,2015/11/29,高知,曇,10,C2ー2,,10,6,6,29.8,7.0,3,森田牧広,56,ダ1400,重,-1.0,1:33.0,0.9,37.0,5-5-6-5,,40.6,471(-1),,,ニシノオウガイ,1.5,10,199.7,5.873529411764705,1.35,30.41176470588235,40.664705882352955,0.5689655172413793
700,700,2015/11/29,高知,曇,11,霜寒特別,,11,5,5,59.6,9.0,3,西森将司,56,ダ1600,重,-1.0,1:48.3,2.3,31.0,11-11-11-6,,39.7,457(+2),,,メトロノース,1.8,11,33.4,1.0774193548387097,1.7645161290322577,27.70967741935484,40.17741935483871,0.4123076923076923
701,701,2015/10/04,高知,晴,11,菊香特別,,11,6,6,65.2,9.0,5.0,別府真衣,55,ダ1300,重,-8.0,1:25.6,0.8,36.0,6-9-8-9,,39.7,457(+1),,,ペッパーベリー,0.7,1.0,219.9,7.33,1.5233333333333334,48.53333333333333,39.79333333333332,0.4227129337539432
702,702,2015/09/20,高知,晴,5,イワガネ自生地特別,,9,2,2,100.7,7.0,9.0,西森将司,54,ダ1400,重,4.0,1:34.3,3.1,27.0,2-2-2-5,,42.5,452(0),,,メイショウツチヤマ,0.0,2.0,163.0,4.794117647058823,1.4117647058823533,50.73529411764706,38.99117647058822,0.4597156398104265
703,703,2015/10/11,高知,晴,7,C1ロC2イ混合,,11,5,6,30.4,5.0,6,吉本隆記,55,ダ1300,良,5.0,1:27.0,1.5,33.0,8-8-6-6,,40.7,504(-1),,,クレイアートビュン,0.0,3,14.6,0.503448275862069,1.7344827586206892,38.689655172413794,39.98620689655173,0.4095238095238095
704,704,2015/10/11,高知,晴,7,C1ロC2イ混合,,11,7,9,62.2,7.0,8.0,西川敏弘,55,ダ1300,良,5.0,1:27.2,1.7,30.0,6-7-9-9,,40.5,430(+2),,,クレイアートビュン,0.0,4.0,27.8,1.2636363636363637,1.2954545454545456,31.363636363636363,40.87272727272727,0.48372093023255813
705,705,2015/10/04,高知,晴,11,菊香特別,,11,4,4,5.0,2.0,7,永森大智,56,ダ1300,重,-8.0,1:25.8,1.0,34.0,6-6-4-4,,40.3,499(+11),,,ペッパーベリー,0.0,5,10.799999999999999,0.6749999999999999,1.1,42.875,39.81875,0.4644808743169399
706,706,2015/10/04,高知,晴,11,菊香特別,,11,8,11,131.7,10.0,8,岡村卓弥,56,ダ1300,重,-8.0,1:26.2,1.4,29.0,11-11-11-11,,39.5,487(+1),,,ペッパーベリー,0.0,6,58.6,1.7757575757575759,1.390909090909091,30.393939393939394,40.5030303030303,0.4365781710914454
707,707,2015/10/11,高知,晴,7,C1ロC2イ混合,,11,3,3,2.6,2.0,10,佐原秀泰,53,ダ1300,良,5.0,1:27.7,2.2,24.0,5-5-4-5,,42.2,440(-1),,,クレイアートビュン,0.0,7,51.5,2.340909090909091,1.2181818181818183,36.59090909090909,40.55909090909091,0.5811965811965812
708,708,2015/10/04,高知,晴,10,C2ー2,,10,4,4,39.1,7.0,9,宮川浩一,54,ダ1300,重,-8.0,1:26.3,1.7,28.0,6-6-6-7,,40.2,426(+2),,,ムーンライトリリー,0.0,8,91.3,5.70625,1.1499999999999997,33.75,40.025,0.47953216374269003
709,709,2015/10/11,高知,晴,7,C1ロC2イ混合,,11,1,1,136.4,10.0,9,西森将司,55,ダ1300,良,5.0,1:27.6,2.1,25.0,7-6-7-10,,41.1,456(-2),,,クレイアートビュン,0.0,9,29.4,1.176,1.8199999999999996,26.04,40.28,0.38549618320610685
710,710,2015/10/04,高知,晴,11,菊香特別,,11,7,8,19.1,6.0,11,嬉勝則,54,ダ1300,重,-8.0,1:27.0,2.2,20.0,1-1-1-8,,42.0,469(+9),,,ペッパーベリー,0.0,10,340.1,9.447222222222223,1.5583333333333333,40.69444444444444,39.80555555555556,0.4532710280373832
711,711,2015/05/05,高知,晴,5,清水咲舞生誕一年特別,,10,7,7,3.1,2.0,6,下村瑠衣,55,ダ1400,重,0.0,1:34.1,1.3,26.0,7-8-7-7,,40.7,489(-1),,,クーヨシン,0.0,1,1617.1,62.19615384615384,1.05,71.96153846153847,37.715384615384615,0.4579710144927536
712,712,2015/05/05,高知,晴,4,オガタマノキ特別,,11,6,7,7.7,3.0,4,塚本弘隆,51,ダ1400,重,0.0,1:33.7,1.4,30.0,5-6-7-4,,41.2,456(-3),,,マサノエクスプレス,0.9,2,236.3,14.76875,1.1375000000000002,54.1875,38.706250000000004,0.6142857142857143
713,713,2015/05/05,高知,晴,5,清水咲舞生誕一年特別,,10,8,9,109.5,8.0,8,西森将司,54,ダ1400,重,0.0,1:34.5,1.7,21.0,3-4-4-6,,41.6,448(0),,,クーヨシン,0.0,3,2.4,0.21818181818181817,1.9636363636363634,38.36363636363637,39.07272727272728,0.2713178294573643
714,714,2015/05/05,高知,晴,5,清水咲舞生誕一年特別,,10,8,10,5.6,4.0,4,永森大智,56,ダ1400,重,0.0,1:34.0,1.2,27.0,6-6-5-5,,40.9,445(+4),,,クーヨシン,0.9,4,2.7,0.3375,1.3875,47.625,39.362500000000004,0.38613861386138615
715,715,2015/05/05,高知,晴,10,釜あげちりめん特別,,11,5,5,47.8,7.0,6,西川敏弘,54,ダ1600,重,0.0,1:49.1,3.8,24.0,9-9-9-8,,41.5,493(+3),,,ストリートハンター,0.0,5,125.4,12.540000000000001,1.2099999999999997,49.3,38.67,0.5426356589147286
716,716,2013/08/17,2小倉7,晴,3,3歳未勝利,,16,7,13,147.6,12.0,6,酒井学,54,ダ1700,良,3.0,1:48.7,0.6,68.0,8-7-8-7,30.5-39.6,39.6,440(0),,,クリムトキッス,0.0,6,100.0,11.11111111111111,1.2999999999999998,59.0,38.22222222222222,0.515625
717,717,2015/05/05,高知,晴,5,清水咲舞生誕一年特別,,10,5,5,65.2,7.0,7,西川敏弘,54,ダ1400,重,0.0,1:34.4,1.6,22.0,9-9-9-8,,40.8,418(+2),,,クーヨシン,0.0,7,0.9,0.1125,2.0,35.0,39.85,0.2717391304347826
718,718,2014/07/12,2福島3,晴,7,3歳未勝利,,16,7,13,42.1,10.0,14,田中勝春,56,ダ1150,良,0.0,1:10.7,1.6,62.0,15-15,31.3-37.8,37.5,482(0),,躓く,ナムラセンセイ,0.0,8,0.0,0.0,1.4833333333333332,56.0,38.95,0.3048780487804878
