,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
317,317,2011/07/23,3新潟3,晴,5.0,2歳新馬,,16.0,7.0,14,6.4,4,1,福永祐一,54.0,芝1600,良,-8.0,1:36.1,0.0,68.0,4-2,37.3-33.4,33.3,494(0),,,(ラパージュ),700.0,2,,700.0,0.0,68.0,0,,,33.3,1.0,16.64932362122789,16.64932362122789,96.1,4.0,2.0,37.3,33.4,-4.0,-0.10000000000000142,3.8999999999999986,-4.0,-0.10000000000000142,3.8999999999999986,1.0,3.0,2.0,2.0,1.0,3.0,2.0,14.0,0.34999999999999787,2,34.666666666666664,34.666666666666664,68.0
318,318,2011/06/19,3中山2,曇,5,2歳新馬,,12,8,11,16.4,6.0,1,北村宏司,54,芝1600,稍,-10,1:37.3,0.0,68,8-8-7,36.8-35.4,34.6,458(0),,出遅れ,(ミヤコマンハッタン),700.0,3,,700.0,0.0,68.0,0,,,34.6,1.0,16.44398766700925,16.44398766700925,97.3,8.0,7.0,36.8,35.4,-2.1999999999999957,-0.7999999999999972,1.3999999999999986,-2.1999999999999957,-0.7999999999999972,1.3999999999999986,6.0,7.0,1.0,7.0,6.0,7.0,1.0,9.5,0.6999999999999993,2,35.6,35.6,68.0
319,319,2011/06/19,4阪神2,曇,5,2歳新馬,,12,8,11,4.9,2,1,佐藤哲三,54.0,芝1600,良,-9.0,1:37.1,0.0,63.0,3-2,36.0-35.0,34.9,492(0),,,(エピセアローム),700.0,4,,700.0,0.0,63.0,0,,,34.9,1.0,16.4778578784758,16.4778578784758,97.1,3.0,2.0,36.0,35.0,-1.1000000000000014,-0.10000000000000142,1.0,-1.1000000000000014,-0.10000000000000142,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,9.5,0.4499999999999993,2,35.300000000000004,35.300000000000004,63.0
320,320,2011/07/30,3新潟5,晴,6,2歳新馬,,18,7,14,14.6,8,1,田中勝春,54,芝1600,稍,3,1:36.3,0.0,75,7-7,36.5-35.1,34.7,512(0),,,(マイネルディーン),700.0,5,,700.0,0.0,75.0,0,,,34.7,1.0,16.614745586708203,16.614745586708203,96.3,7.0,7.0,36.5,35.1,-1.7999999999999972,-0.3999999999999986,1.3999999999999986,-1.7999999999999972,-0.3999999999999986,1.3999999999999986,6.0,6.0,0.0,7.0,6.0,6.0,0.0,4.0,0.45000000000000284,2,35.43333333333334,35.43333333333334,75.0
321,321,2011/08/14,4新潟2,晴,1,2歳未勝利,,18,5,10,2.7,1,1,松岡正海,54,芝1800,良,-5,1:48.4,0.0,76,7-9,35.2-35.1,34.3,458(+2),,,(トーセンベニザクラ),500.0,6,,246.66666666666666,0.13333333333333333,71.0,0,,,34.333333333333336,0.8936170212765957,16.605166051660515,16.561367349021108,108.4,7.0,9.0,35.2,35.1,-0.9000000000000057,-0.8000000000000043,0.10000000000000142,-1.6666666666666667,-0.5666666666666677,1.099999999999999,8.0,6.0,-2.0,7.666666666666667,5.0,4.0,-1.0,5.5901699437494745,0.31124748994971957,2,34.86666666666667,35.077777777777776,71.0
322,322,2011/07/31,3新潟6,晴,5.0,2歳新馬,,18.0,4.0,8,13.2,4,1,柴山雄一,54.0,芝1400,良,-2.0,1:23.9,0.0,65.0,8-7,34.5-37.0,36.2,474(0),,,(ロベルクランツ),700.0,7,,700.0,0.0,65.0,0,,,36.2,1.0,16.6865315852205,16.6865315852205,83.9,8.0,7.0,34.5,37.0,1.7000000000000028,-0.7999999999999972,-2.5,1.7000000000000028,-0.7999999999999972,-2.5,6.0,7.0,1.0,7.0,6.0,7.0,1.0,6.5,1.0500000000000007,2,35.9,35.9,65.0
323,323,2011/08/13,4新潟1,晴,5,2歳新馬,,18,8,16,33.7,10,1,田辺裕信,54,芝1600,良,-1.0,1:37.1,0.0,65.0,12-12,37.0-34.8,33.6,458(0),,,(エーシングランダム),700.0,8,,700.0,0.0,65.0,0,,,33.6,1.0,16.4778578784758,16.4778578784758,97.1,12.0,12.0,37.0,34.8,-3.3999999999999986,-1.1999999999999957,2.200000000000003,-3.3999999999999986,-1.1999999999999957,2.200000000000003,11.0,11.0,0.0,12.0,11.0,11.0,0.0,6.0,0.3999999999999986,2,35.13333333333333,35.13333333333333,65.0
324,324,2011/08/06,3新潟7,晴,5,2歳新馬,,17,2,4,1.8,1,1,嶋田純次,51,芝1200,良,-5.0,1:10.3,0.0,70.0,1-1,34.5-35.8,35.8,454(0),,,(エンドスケープ),700.0,9,,,0.0,70.0,0,,,35.8,0.0,17.069701280227598,17.069701280227598,70.3,1.0,1.0,34.5,35.8,1.2999999999999972,0.0,-1.2999999999999972,1.2999999999999972,0.0,-1.2999999999999972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.5999999999999979,2,35.36666666666667,35.36666666666667,70.0
325,325,2011/07/17,3新潟2,晴,5,2歳新馬,,17,7,14,3.8,1,1,田中勝春,54,芝1400,良,-8,1:23.1,0.0,69,2-1,34.8-36.4,36.4,464(0),,,(エポキシ),700.0,10,,700.0,0.0,69.0,0,,,36.4,1.0,16.84717208182912,16.84717208182912,83.1,2.0,1.0,34.8,36.4,1.6000000000000014,0.0,-1.6000000000000014,1.6000000000000014,0.0,-1.6000000000000014,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.5,1.1499999999999986,2,35.86666666666667,35.86666666666667,69.0
326,326,2011/08/06,3新潟7,晴,9,ダリア賞(OP),,9,5,5,16.5,6,5,北村宏司,54,芝1400,良,-5,1:22.3,0.5,83,6-7,34.4-35.0,34.8,418(+6),,,エイシンキンチェム,160.0,11,,160.0,0.25,74.5,0,,,33.5,0.5,17.01093560145808,17.33939006221314,82.3,6.0,7.0,34.4,35.0,0.3999999999999986,-0.20000000000000284,-0.6000000000000014,-0.8000000000000007,-0.6000000000000014,0.1999999999999993,2.0,1.0,-1.0,6.0,3.0,2.5,-0.5,6.97614984548545,1.181336343111288,2,34.73333333333333,33.96666666666667,74.5
327,327,2011/08/20,4小倉7,曇,9,フェニックス賞(OP),,9,5,5,9.0,6,1,川田将雅,54,芝1200,良,-5,1:09.2,0.0,82,3-2,33.8-35.4,35.2,460(+2),,出遅れ,(シゲルスダチ),1620.3,12,,,0.4,76.5,0,,,35.5,0.0,17.341040462427745,17.26650876989582,69.2,3.0,2.0,33.8,35.4,1.4000000000000057,-0.19999999999999574,-1.6000000000000014,1.6500000000000021,0.25,-1.4000000000000021,1.0,2.0,1.0,2.0,0.5,1.0,0.5,6.018490028422597,0.5312459150169732,2,34.8,34.86666666666667,76.5
328,328,2011/08/06,4小倉3,曇,6,2歳新馬,,15,4,7,5.0,3,1,川田将雅,54,芝1200,良,-8,1:09.1,0.0,80,7-4,32.9-36.2,35.5,460(0),,,(トーホウアマポーラ),700.0,13,,,0.0,80.0,0,,,35.5,0.0,17.366136034732275,17.366136034732275,69.1,7.0,4.0,32.9,36.2,2.6000000000000014,-0.7000000000000028,-3.3000000000000043,2.6000000000000014,-0.7000000000000028,-3.3000000000000043,3.0,6.0,3.0,4.0,3.0,6.0,3.0,6.0,0.1999999999999993,2,34.86666666666667,34.86666666666667,80.0
329,329,2011/08/14,4新潟2,晴,5,2歳新馬,,18,8,16,3.7,2,1,石橋脩,54,芝1400,良,-5.0,1:24.4,0.0,56.0,5-5,36.0-36.0,35.6,434(0),,,(ステラーケイト),700.0,14,,700.0,0.0,56.0,0,,,35.6,1.0,16.587677725118482,16.587677725118482,84.4,5.0,5.0,36.0,36.0,-0.3999999999999986,-0.3999999999999986,0.0,-0.3999999999999986,-0.3999999999999986,0.0,4.0,4.0,0.0,5.0,4.0,4.0,0.0,5.5,0.6999999999999993,2,35.86666666666667,35.86666666666667,56.0
330,330,2011/08/21,4新潟4,雨,5,2歳新馬,,17,8,17,11.1,7,1,武士沢友,54,芝1800,良,-3,1:52.1,0.0,62,12-13,37.4-33.8,33.0,442(0),,,(アイスフォーリス),700.0,15,,700.0,0.0,62.0,0,,,33.0,1.0,16.057091882247995,16.057091882247995,112.1,12.0,13.0,37.4,33.8,-4.399999999999999,-0.7999999999999972,3.6000000000000014,-4.399999999999999,-0.7999999999999972,3.6000000000000014,12.0,11.0,-1.0,13.0,12.0,11.0,-1.0,2.5,0.8500000000000014,2,34.73333333333333,34.73333333333333,62.0
331,331,2011/06/26,4阪神4,晴,5,2歳新馬,,9,6,6,7.9,4.0,1,藤岡康太,54,芝1400,良,-14.0,1:22.5,0.0,80.0,3-3,35.5-35.0,34.7,472(0),,,(ピエナアプローズ),700.0,16,,700.0,0.0,80.0,0,,,34.7,1.0,16.96969696969697,16.96969696969697,82.5,3.0,3.0,35.5,35.0,-0.7999999999999972,-0.29999999999999716,0.5,-0.7999999999999972,-0.29999999999999716,0.5,2.0,2.0,0.0,3.0,2.0,2.0,0.0,6.5,0.29999999999999716,2,35.06666666666667,35.06666666666667,80.0
332,332,2011/08/06,3新潟7,晴,9,ダリア賞(OP),,9,3,3,7.4,3,4,蛯名正義,54,芝1400,良,-5,1:22.2,0.4,83,4-4,34.4-35.0,34.9,446(-2),,,エイシンキンチェム,240.0,17,,470.0,0.2,80.0,0,,,34.7,0.85,17.0316301703163,16.95972340843921,82.2,4.0,4.0,34.4,35.0,0.5,-0.10000000000000142,-0.6000000000000014,-0.5,-0.25,0.25,0.0,0.0,0.0,4.0,1.5,1.5,0.0,7.483314773547883,0.21602468994692847,2,34.76666666666667,34.95,80.0
333,333,2011/08/07,3新潟8,晴,5,2歳新馬,,17,8,16,4.5,2,1,石橋脩,54,芝1800,良,-4,1:51.5,0.0,62,4-4,37.0-34.1,33.9,434(0),,,(コスモキャサリン),700.0,18,,700.0,0.0,62.0,0,,,33.9,1.0,16.143497757847534,16.143497757847534,111.5,4.0,4.0,37.0,34.1,-3.1000000000000014,-0.20000000000000284,2.8999999999999986,-3.1000000000000014,-0.20000000000000284,2.8999999999999986,3.0,3.0,0.0,4.0,3.0,3.0,0.0,4.5,1.25,2,35.0,35.0,62.0
334,334,2011/02/13,2京都6,晴,10,飛鳥S(1600万下),,16,4,7,3.6,1,1,安藤勝己,57.0,芝1800,良,9,1:47.4,0.0,106,2-2,35.0-36.1,35.9,508(-2),,,(ブラストダッシュ),1806.4,1,,724.5727272727272,0.4578947368421053,92.42105263157895,0,,,35.994736842105254,0.7586206896551724,16.75977653631285,16.249987646005987,107.4,2.0,2.0,35.0,36.1,0.8999999999999986,-0.20000000000000284,-1.1000000000000014,-0.09473684210526301,-0.12631578947368338,-0.03157894736842038,1.0,1.0,0.0,4.7894736842105265,0.3157894736842105,1.894736842105263,1.5789473684210527,15.428788027580131,1.403736086306824,6,35.666666666666664,36.06842105263158,98.5
335,335,2011/06/18,4阪神1,曇,11,ストークS(1600万下),,15,2,3,4.3,2,1,ピンナ,58.0,芝1600,良,-11.0,1:33.2,0.0,104.0,8-6,35.1-34.5,34.0,470(+2),,,(エーシンリターンズ),1804.3,2,,730.7363636363636,0.15454545454545454,91.45454545454545,0,,,34.29090909090909,0.8741258741258742,17.167381974248926,16.941575650301544,93.2,8.0,6.0,35.1,34.5,-1.1000000000000014,-0.5,0.6000000000000014,-1.2727272727272734,-0.49999999999999933,0.772727272727274,5.0,7.0,2.0,6.818181818181818,4.181818181818182,4.545454545454546,0.36363636363636365,8.166241485530538,0.6237765803733111,4,34.53333333333333,34.88181818181818,98.75
336,336,2011/05/28,2新潟1,曇,10,カルミア賞(500万下),,16,8,15,6.1,3,1,丸田恭介,54.0,芝1400,良,2,1:22.6,0.0,88,11-8,35.5-35.1,34.1,416(-6),,,(ベルモントキーラ),940.6,3,,546.8666666666667,0.45,86.0,0,,,35.675,0.8636363636363636,16.949152542372882,16.59766593151204,82.6,11.0,8.0,35.5,35.1,-1.3999999999999986,-1.0,0.3999999999999986,0.14999999999999858,-0.09999999999999787,-0.24999999999999645,7.0,10.0,3.0,4.75,-1.25,-0.5,0.75,8.084553172563094,1.5982490419205648,3,34.9,35.65833333333333,86.0
337,337,2011/07/24,4京都8,晴,11,安土城S(OP),,8,8,8,5.2,3,5,和田竜二,55.0,芝1400,良,-3,1:22.5,0.5,92,5-3,36.5-33.5,33.8,488(+8),,直線不利,タマモナイスプレイ,220.0,4,,398.5,0.5,95.28571428571429,0,,,35.09047619047619,0.7038461538461539,16.96969696969697,16.709253240041402,82.5,5.0,3.0,36.5,33.5,-2.700000000000003,0.29999999999999716,3.0,-0.40476190476190543,-0.12380952380952455,0.2809523809523809,-2.0,0.0,2.0,5.0476190476190474,-0.09523809523809523,1.2380952380952381,1.3333333333333333,11.034599978894336,0.9388867154576266,5,34.6,35.266666666666666,99.5
338,338,2011/06/12,3東京8,曇,11,エプソムC(G3),,18,3,6,6.1,2.0,3,丸山元気,56.0,芝1800,良,4,1:47.8,0.5,107,16-17-17,35.4-35.3,34.8,490(-2),,向正面不利,ダークシャドウ,1009.3,5,,471.1,0.3333333333333333,99.70370370370371,0,,,34.45185185185186,0.757847533632287,16.697588126159555,16.682933107014296,107.8,16.0,17.0,35.4,35.3,-0.6000000000000014,-0.5,0.10000000000000142,-1.1962962962962962,-0.614814814814814,0.5814814814814822,14.0,13.0,-1.0,9.296296296296296,5.037037037037037,5.444444444444445,0.4074074074074074,10.526630466563924,1.1137533068733974,5,35.166666666666664,35.05555555555556,105.5
339,339,2011/06/12,3東京8,曇,11,エプソムC(G3),,18,1,2,13.0,5,13,北村宏司,56.0,芝1800,良,4.0,1:48.5,1.2,97.0,3-7-7,35.4-35.3,36.0,472(0),,,ダークシャドウ,,6,,622.3526315789474,0.4279999999999999,97.32,0,,,34.72800000000001,0.749034749034749,16.589861751152075,16.742164115641756,108.5,3.0,7.0,35.4,35.3,0.6000000000000014,0.7000000000000028,0.10000000000000142,-1.1159999999999997,-0.2999999999999997,0.816,-6.0,-10.0,-4.0,5.92,0.84,0.72,-0.12,7.110289235871596,0.9768397905139617,6,35.56666666666666,35.199999999999996,102.5
340,340,2011/07/03,4京都2,曇,11,米子S(OP),,11,2,2,60.5,9,9,川須栄彦,56.0,芝1600,良,-12.0,1:34.4,1.1,90.0,9-9,35.7-33.9,33.8,496(-2),,,リディル,,7,,461.3552631578946,0.4925,105.225,0,,,34.565000000000005,0.6585365853658537,16.94915254237288,17.060973121627473,94.4,9.0,9.0,35.7,33.9,-1.9000000000000057,-0.10000000000000142,1.8000000000000043,-0.3624999999999998,-0.35,0.012499999999999822,0.0,0.0,0.0,8.575,2.525,3.05,0.525,6.333766435821076,1.004635301013672,8,34.46666666666666,34.80250000000001,100.5
341,341,2011/04/17,2阪神8,晴,11,読売マイラーズC(G2),,18,7,14,272.7,18,18,田中勝春,57.0,芝1600,良,-6,1:34.5,2.2,92,18-18,35.0-34.3,34.2,470(-4),,出遅れ,シルポート,,8,,846.5649999999999,0.5045454545454544,101.86363636363636,0,,,34.772727272727266,0.6904761904761905,16.93121693121693,16.79414189607561,94.5,18.0,18.0,35.0,34.3,-0.7999999999999972,-0.09999999999999432,0.7000000000000028,-0.7090909090909085,-0.5136363636363636,0.195454545454545,0.0,0.0,0.0,9.409090909090908,3.5454545454545454,4.2272727272727275,0.6818181818181818,8.882982179468566,1.4354938948380112,7,34.5,35.18030303030303,103.5
342,342,2011/05/14,2東京7,晴,10,立川特別(1000万下),,8,1,1,2.7,1,1,岩田康誠,57.0,芝1600,良,-9.0,1:33.7,0.0,106.0,8-8,36.0-34.1,33.3,486(-4),,出遅れ,(ケイアイルーラー),1495.2,9,,386.52,0.5777777777777778,89.05555555555556,0,,,35.35555555555555,0.7651515151515151,17.075773745997864,16.50527728374631,93.7,8.0,8.0,36.0,34.1,-2.700000000000003,-0.8000000000000043,1.8999999999999986,-0.6944444444444441,0.022222222222221748,0.7166666666666658,7.0,7.0,0.0,5.333333333333333,0.3333333333333333,1.3333333333333333,1.0,10.290786024804433,1.4177739955624356,5,34.46666666666667,35.579629629629636,99.75
343,343,2011/05/22,3東京2,雨,12,被災地支援のぞみ賞(1600万下),,16,5,9,11.2,7,1,浜中俊,56.0,芝1400,稍,-8,1:20.7,0.0,110.0,1-1,35.6-33.6,33.6,484(-10),,,(シャドークロス),1805.7,10,,831.575,0.22777777777777775,93.33333333333333,0,,,36.71666666666667,0.7457627118644068,17.348203221809168,16.806428104928592,80.7,1.0,1.0,35.6,33.6,-2.0,0.0,2.0,2.8055555555555554,0.05555555555555555,-2.7500000000000004,0.0,0.0,0.0,2.2222222222222223,-0.7222222222222222,-0.7222222222222222,0.0,9.160919040856665,1.194006268630565,6,34.26666666666667,35.76296296296295,105.75
344,344,2011/07/03,4京都2,曇,11,米子S(OP),,11,6,6,5.7,2,8,和田竜二,54.0,芝1600,良,-12,1:33.9,0.6,95,5-5,35.7-33.9,33.7,476(+12),,,リディル,,11,,460.5733333333334,0.5458333333333333,87.79166666666667,0,,,35.675000000000004,0.7010309278350515,17.03940362087327,16.673093757156792,93.9,5.0,5.0,35.7,33.9,-2.0,-0.19999999999999574,1.8000000000000043,0.46666666666666723,0.22500000000000053,-0.2416666666666667,-3.0,-3.0,0.0,3.5833333333333335,-1.625,-1.625,0.0,12.237646832622683,1.2566240487910452,5,34.43333333333333,35.444444444444436,97.5
345,345,2011/01/05,1京都1,曇,11,スポニチ賞京都金杯(G3),,16,7,14,111.0,14,16,和田竜二,57.0,芝1600,良,0.0,1:37.0,3.6,70.0,3-4,35.4-34.6,37.5,518(+6),,,シルポート,,12,,795.6347826086958,0.4892857142857142,99.25,0,,,35.517857142857146,0.6916167664670658,16.49484536082474,16.80682824855993,97.0,3.0,4.0,35.4,34.6,2.1000000000000014,2.8999999999999986,0.7999999999999972,0.23571428571428577,0.36071428571428626,0.1250000000000005,-12.0,-13.0,-1.0,1.8571428571428572,-3.607142857142857,-3.4285714285714284,0.17857142857142858,11.059669530813146,0.9702102693263465,6,35.833333333333336,35.319047619047616,93.0
346,346,2010/07/17,2新潟1,晴,6,2歳新馬,,18,2,4,17.7,6,1,松岡正海,54,芝1400,良,-10,1:22.4,0.0,75,3-3,34.7-36.0,35.5,450(0),,,(ポピュラーストック),700.0,1,,700.0,0.0,75.0,0,,,35.5,1.0,16.990291262135923,16.990291262135923,82.4,3.0,3.0,34.7,36.0,0.7999999999999972,-0.5,-1.2999999999999972,0.7999999999999972,-0.5,-1.2999999999999972,2.0,2.0,0.0,3.0,2.0,2.0,0.0,7.5,1.0,2,35.4,35.4,75.0
347,347,2010/08/07,2新潟7,晴,9.0,ダリア賞(OP),,10.0,5.0,5,4.0,2,3,松岡正海,54.0,芝1400,良,-7.0,1:21.6,0.4,88.0,2-2,34.1-35.4,35.4,458(0),,,エーシンブラン,403.5,2,,403.5,0.2,78.5,0,,,35.55,0.7777777777777778,17.15686274509804,16.993578637626158,81.6,2.0,2.0,34.1,35.4,1.2999999999999972,0.0,-1.2999999999999972,0.8500000000000014,-0.14999999999999858,-1.0,-1.0,-1.0,0.0,3.0,1.0,1.0,0.0,8.956685895029603,0.6944222218666553,2,34.96666666666667,35.31666666666666,78.5
348,348,2010/07/18,2新潟2,晴,6,2歳新馬,,18,6,12,3.2,1,1,浜中俊,54,芝1600,良,-9,1:36.9,0.0,71,6-6,36.3-34.4,33.9,420(0),,出遅れ,(キザ),700.0,3,,700.0,0.0,71.0,0,,,33.9,1.0,16.511867905056757,16.511867905056757,96.9,6.0,6.0,36.3,34.4,-2.3999999999999986,-0.5,1.8999999999999986,-2.3999999999999986,-0.5,1.8999999999999986,5.0,5.0,0.0,6.0,5.0,5.0,0.0,9.0,0.09999999999999788,2,34.86666666666667,34.86666666666667,71.0
349,349,2010/08/07,2新潟7,晴,9,ダリア賞(OP),,10,7,7,8.1,3.0,1,北村宏司,54,芝1400,良,-7.0,1:21.2,0.0,94.0,6-6,34.1-35.4,34.5,452(0),,,(サイレントソニック),1624.5,4,,1624.5,0.0,84.5,0,,,34.65,1.0,17.241379310344826,17.024050999710227,81.2,6.0,6.0,34.1,35.4,0.3999999999999986,-0.8999999999999986,-1.2999999999999972,-0.25000000000000355,-0.9000000000000021,-0.6499999999999986,5.0,5.0,0.0,6.5,5.5,5.5,0.0,7.845734863959881,0.6018490028422594,2,34.666666666666664,35.03333333333333,84.5
350,350,2010/07/18,2新潟2,晴,5,2歳新馬,,17,2,3,3.2,2,1,中舘英二,54,芝1400,良,-9.0,1:22.8,0.0,71.0,5-5,33.9-37.0,36.2,450(0),,出遅れ,(フォーエバーマーク),700.0,5,,700.0,0.0,71.0,0,,,36.2,1.0,16.908212560386474,16.908212560386474,82.8,5.0,5.0,33.9,37.0,2.3000000000000043,-0.7999999999999972,-3.1000000000000014,2.3000000000000043,-0.7999999999999972,-3.1000000000000014,4.0,4.0,0.0,5.0,4.0,4.0,0.0,7.5,1.3500000000000014,2,35.699999999999996,35.699999999999996,71.0
351,351,2010/08/07,2新潟7,晴,9,ダリア賞(OP),,10,7,8,2.0,1,2,蛯名正義,54,芝1400,良,-7,1:21.4,0.2,91,4-4,34.1-35.4,34.9,440(+6),,アオル,エーシンブラン,647.0,6,,647.0,0.1,88.0,0,,,34.75,0.8888888888888888,17.1990171990172,17.270028830722474,81.4,4.0,4.0,34.1,35.4,0.7999999999999972,-0.5,-1.2999999999999972,0.3999999999999986,-0.25,-0.6499999999999986,2.0,2.0,0.0,2.5,1.0,1.0,0.0,3.39934634239519,0.14142135623730817,2,34.800000000000004,34.7,88.0
352,352,2010/08/15,3新潟2,晴,5,2歳新馬,,18,8,17,26.4,11,1,津村明秀,54,芝1400,稍,-3,1:23.9,0.0,65,9-8,35.3-36.1,35.4,460(0),,出遅れ,(ニシノジャブラニ),700.0,7,,700.0,0.0,65.0,0,,,35.4,1.0,16.6865315852205,16.6865315852205,83.9,9.0,8.0,35.3,36.1,0.10000000000000142,-0.7000000000000028,-0.8000000000000043,0.10000000000000142,-0.7000000000000028,-0.8000000000000043,7.0,8.0,1.0,8.0,7.0,8.0,1.0,9.0,0.5999999999999979,2,35.6,35.6,65.0
353,353,2010/08/08,2新潟8,晴,2,2歳未勝利,,16,7,14,5.3,3.0,1,田中勝春,54,芝1600,良,-6,1:35.0,0.0,81,2-3,36.4-33.7,33.3,470(-2),,,(コンプリート),500.0,8,,250.0,0.4,73.0,0,,,34.7,0.8125,16.842105263157894,16.834514170040485,95.0,2.0,3.0,36.4,33.7,-3.1000000000000014,-0.4000000000000057,2.6999999999999957,-0.8500000000000014,-0.15000000000000213,0.6999999999999993,2.0,1.0,-1.0,4.0,0.0,-0.5,-0.5,7.788880963698615,1.236482466066095,2,34.46666666666667,35.03333333333333,73.0
354,354,2010/08/07,2新潟7,晴,9,ダリア賞(OP),,10,3,3,14.2,6,8,内田博幸,54,芝1400,良,-7,1:22.5,1.3,77,1-1,34.1-35.4,36.7,480(+2),,,エーシンブラン,,9,,0.0,0.65,70.5,0,,,35.650000000000006,0.2222222222222222,16.96969696969697,17.03185703185703,82.5,1.0,1.0,34.1,35.4,2.6000000000000014,1.3000000000000043,-1.2999999999999972,0.8000000000000007,0.6500000000000021,-0.14999999999999858,-7.0,-7.0,0.0,1.0,-3.5,-3.5,0.0,6.128258770283412,0.9104333522498451,2,35.4,35.16666666666667,70.5
355,355,2010/08/08,2新潟8,晴,5,2歳新馬,,18,7,15,4.5,1,1,後藤浩輝,54,芝1800,良,-6,1:50.5,0.0,70,1-1,37.0-33.3,33.3,482(0),,,(カフェラピード),700.0,10,,700.0,0.0,70.0,0,,,33.3,1.0,16.289592760180994,16.289592760180994,110.5,1.0,1.0,37.0,33.3,-3.700000000000003,0.0,3.700000000000003,-3.700000000000003,0.0,3.700000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2,34.53333333333333,34.53333333333333,70.0
356,356,2010/08/07,2新潟7,晴,9,ダリア賞(OP),,10,8,9,31.9,7.0,6,田中勝春,54,芝1400,良,-7.0,1:22.0,0.8,83.0,6-6,34.1-35.4,35.2,404(-4),,,エーシンブラン,,11,,0.0,0.4,74.5,0,,,35.400000000000006,0.4444444444444444,17.073170731707318,16.939946710391474,82.0,6.0,6.0,34.1,35.4,1.1000000000000014,-0.19999999999999574,-1.2999999999999972,0.5500000000000007,-0.19999999999999574,-0.7499999999999964,0.0,0.0,0.0,4.5,1.0,1.0,0.0,7.039570693980959,0.49888765156986026,2,34.9,35.28333333333333,74.5
357,357,2010/07/25,2新潟4,曇,5,2歳新馬,,18,2,3,6.1,4,1,内田博幸,54,芝1800,良,-6,1:48.7,0.0,71,10-10,35.0-35.5,34.6,456(0),,出遅れ,(マイネルメダリスト),700.0,12,,700.0,0.0,71.0,0,,,34.6,1.0,16.55933762649494,16.55933762649494,108.7,10.0,10.0,35.0,35.5,-0.3999999999999986,-0.8999999999999986,-0.5,-0.3999999999999986,-0.8999999999999986,-0.5,9.0,9.0,0.0,10.0,9.0,9.0,0.0,2.0,0.05000000000000071,2,35.03333333333333,35.03333333333333,71.0
358,358,2010/07/31,2新潟5,曇,1,2歳未勝利,,15,2,3,36.6,8,1,柴田大知,54,ダ1200,重,-3.0,1:14.0,0.0,62.0,5-5,34.7-39.3,38.6,404(+6),,,(コスモロングロード),500.0,13,,,0.4,50.0,0,,,38.7,0.0,16.216216216216218,16.044616044616046,74.0,5.0,5.0,34.7,39.3,3.8999999999999986,-0.6999999999999957,-4.599999999999994,3.2499999999999964,-0.25,-3.4999999999999964,4.0,4.0,0.0,7.0,4.0,2.5,-1.5,13.92838827718412,1.6048537489614305,2,37.53333333333334,37.7,50.0
359,359,2010/07/24,2新潟3,晴,5,2歳新馬,,18,6,11,6.4,3,1,吉田豊,54,芝1600,良,-7,1:36.7,0.0,69,3-3,36.4-34.5,34.3,422(0),,,(コスモフローラ),700.0,14,,700.0,0.0,69.0,0,,,34.3,1.0,16.546018614270942,16.546018614270942,96.7,3.0,3.0,36.4,34.5,-2.1000000000000014,-0.20000000000000284,1.8999999999999986,-2.1000000000000014,-0.20000000000000284,1.8999999999999986,2.0,2.0,0.0,3.0,2.0,2.0,0.0,1.5,0.40000000000000213,2,35.06666666666666,35.06666666666666,69.0
360,360,2010/08/01,2新潟6,曇,5,2歳新馬,,14,7,12,3.6,2,1,内田博幸,54,ダ1200,稍,-2.0,1:13.9,0.0,64.0,2-2,35.4-38.5,38.4,454(0),,,(ユウキマリアッチ),700.0,15,,,0.0,64.0,0,,,38.4,0.0,16.238159675236805,16.238159675236805,73.9,2.0,2.0,35.4,38.5,3.0,-0.10000000000000142,-3.1000000000000014,3.0,-0.10000000000000142,-3.1000000000000014,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.5,1.6499999999999986,2,37.43333333333334,37.43333333333334,64.0
