,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢
657,657,2020/05/22,笠松,晴,6,サラ系C4組,,9,6,6,3.2,2,2,渡辺竜也,56,ダ1400,良,-21,1:28.7,0.6,51,9-4-4,0.0-38.4,38.0,499(-2),,,イレイズザスレート,5.6,18,375.3,22.076470588235296,1.1647058823529413,53.94117647058823,0,,,38.75294117647059,0.553072625698324,15.783540022547914,15.889293748188255,88.7,9.0,4.0,2.0,7.0,5.0,2.588235294117647,-3.1176470588235294,-3.0588235294117645,0.058823529411764705,22.330569204291553,2.316400197837845,4
658,658,2020/05/24,1新潟6,晴,11,韋駄天S(OP),,16,7,14,6.8,5,2,菱田裕二,53,芝1000,良,-2,0:54.2,0.0,114,1,32.2-32.3,32.3,460(+6),,,ライオンボス,931.0,1,6784.2,616.7454545454545,0.18181818181818182,90.72727272727273,0,,,35.25454545454546,0.8024691358024691,18.45018450184502,17.273146027965026,54.2,1.0,1.0,-1.0,-1.0,0.0,1.7272727272727273,-2.1818181818181817,-2.0,0.18181818181818182,12.609520212918492,2.046745383936817,5
659,659,2020/05/24,1新潟6,晴,11,韋駄天S(OP),,16,5,10,2.8,1,1,鮫島克駿,57.5,芝1000,良,-2,0:54.2,0.0,114,2,32.2-32.3,32.1,542(-4),,,(ジョーカナチャン),2338.5,2,12722.9,748.4058823529411,1.1235294117647057,83.05882352941177,0,,,36.03529411764707,0.6419753086419753,18.45018450184502,17.06815014202751,54.2,2.0,2.0,1.0,1.0,0.0,3.823529411764706,-2.2941176470588234,-2.9411764705882355,-0.6470588235294118,24.684678108764825,3.098067896505502,5
660,660,2020/07/04,2函館1,曇,11,TVh杯(3勝クラス),,16,6,11,9.0,4,1,杉原誠人,55,芝1200,良,-3,1:08.9,0.0,104,8-7,33.8-35.1,34.4,464(0),,,(アスタールビー),1854.3,3,10453.1,348.43666666666667,0.36,91.46666666666667,0,,,34.61000000000001,0.7434052757793765,17.41654571843251,17.305242862785423,68.9,8.0,7.0,6.0,7.0,1.0,6.866666666666666,2.3,2.7333333333333334,0.43333333333333335,10.661766130615199,1.0942570736276662,5
661,661,2020/02/16,1小倉10,曇,11,北九州短距離S(OP),,17,7,13,47.9,12,16,西村淳也,54,芝1200,重,30,1:12.4,2.4,70,5-7,33.7-36.3,38.0,494(-10),,,シヴァージ,0.0,4,5694.0,258.8181818181818,0.9909090909090907,81.31818181818181,0,,,36.64090909090908,0.5062893081761006,16.574585635359114,16.8047265807217,72.4,5.0,7.0,-9.0,-11.0,-2.0,5.590909090909091,-2.5454545454545454,-3.1363636363636362,-0.5909090909090909,15.924918353783458,2.1192340878469818,6
662,662,2020/05/24,1新潟6,晴,11,韋駄天S(OP),,16,6,12,13.7,6,3,秋山真一,56.0,芝1000,良,-2,0:54.3,0.1,113,10,32.2-32.3,31.7,498(-6),,,ライオンボス,585.5,5,20459.0,584.5428571428571,0.6742857142857144,91.54285714285714,0,,,34.71714285714285,0.6528301886792452,18.41620626151013,17.395638979615473,54.3,10.0,10.0,7.0,7.0,0.0,7.057142857142857,0.8,1.0285714285714285,0.22857142857142856,18.01970800382764,1.6286473786398996,7
663,663,2020/06/21,1函館4,晴,11,函館スプリントS(G3),,16,7,14,402.8,16,16,勝浦正樹,56,芝1200,良,-18,1:09.0,1.5,88,7-7,33.4-34.1,34.9,496(+2),,,ダイアトニック,0.0,6,8060.0,212.10526315789474,0.7052631578947368,88.76315789473684,0,,,33.83421052631579,0.5341506129597198,17.391304347826086,17.585363607464096,69.0,7.0,7.0,-9.0,-9.0,0.0,10.263157894736842,2.263157894736842,2.236842105263158,-0.02631578947368421,9.165007918775428,1.4224923724359282,7
664,664,2020/01/11,1京都3,晴,11,淀短距離S(L),,15,2,3,11.3,6,10,池添謙一,54,芝1200,良,12,1:10.6,1.0,87,2-2,34.8-34.8,35.6,472(+2),,,アイラブテーラー,0.0,7,7940.1,721.8272727272728,0.7000000000000001,88.0909090909091,0,,,35.18181818181818,0.625,16.997167138810198,17.12818526946937,70.6,2.0,2.0,-8.0,-8.0,0.0,3.909090909090909,-2.5454545454545454,-2.5454545454545454,0.0,11.470675171448667,1.036922530053877,4
665,665,2020/05/24,1新潟6,晴,11,韋駄天S(OP),,16,7,13,6.1,3,9,丸山元気,54,芝1000,良,-2,0:54.9,0.7,102,6,32.2-32.3,32.5,488(+8),,,ライオンボス,0.0,8,7169.0,448.0625,0.29375000000000007,94.6875,0,,,34.387499999999996,0.7644444444444445,18.214936247723134,17.44797047319607,54.9,6.0,6.0,-3.0,-3.0,0.0,3.9375,-0.375,-0.75,-0.375,10.959819663608682,1.275670662882238,5
666,666,2020/05/24,1新潟6,晴,11,韋駄天S(OP),,16,4,8,4.5,2,5,丸田恭介,55,芝1000,良,-2,0:54.5,0.3,109,15,32.2-32.3,31.6,482(-8),,,ライオンボス,230.0,9,7325.7,488.38,0.3466666666666667,94.0,0,,,34.82666666666666,0.7844036697247706,18.34862385321101,17.12167340689603,54.5,15.0,15.0,10.0,10.0,0.0,9.933333333333334,5.8,5.2,-0.6,10.294871295941489,2.226544407821232,4
667,667,2020/07/05,4阪神2,晴,11,CBC賞(G3),,16,2,3,93.1,13,1,斎藤新,51,芝1200,稍,1,1:08.7,0.0,107,1-1,33.5-35.2,35.2,442(-2),,,(アンヴァル),3956.0,10,17712.4,610.7724137931035,1.0172413793103445,88.96551724137932,0,,,35.37586206896552,0.4647887323943662,17.46724890829694,17.31676778598372,68.7,1.0,1.0,0.0,0.0,0.0,3.3793103448275863,-5.482758620689655,-5.896551724137931,-0.41379310344827586,11.185357491927661,1.3925994877685874,5
668,668,2020/04/12,3中山6,曇,11,春雷S(L),,16,6,12,15.9,7,13,杉原誠人,54,芝1200,稍,-6,1:09.0,0.7,94,3-4,33.8-34.5,35.0,496(-10),,,ラヴィングアンサー,0.0,11,15569.6,457.9294117647059,0.5147058823529411,92.97058823529412,0,,,34.87941176470588,0.6412825651302605,17.391304347826086,17.482786562628046,69.0,3.0,4.0,-9.0,-10.0,-1.0,2.7058823529411766,-3.5588235294117645,-3.4705882352941178,0.08823529411764706,12.55472916831725,1.285873006076068,6
669,669,2020/07/11,2福島3,曇,11,テレビユー福島賞(3勝クラス),,16,8,15,47.2,12,1,柴田大知,57,芝1200,稍,2,1:08.5,0.0,109,1-1,34.0-34.5,34.5,498(-2),,,(ブレイブメジャー),1853.6,12,7290.6,202.51666666666668,0.9055555555555556,80.55555555555556,0,,,37.44722222222222,0.5914634146341463,17.51824817518248,16.54201919826413,68.5,1.0,1.0,0.0,0.0,0.0,3.6666666666666665,-2.9166666666666665,-2.888888888888889,0.027777777777777776,14.575813741885222,1.277255091890006,6
670,670,2020/07/05,4阪神2,晴,11,CBC賞(G3),,16,8,15,80.9,12,6,浜中俊,53,芝1200,稍,1,1:09.6,0.9,94,16-15,33.5-35.2,34.1,486(+2),,出遅れ,ラブカンプー,0.0,13,5420.5,361.3666666666667,0.9466666666666667,91.6,0,,,34.919999999999995,0.5442477876106194,17.24137931034483,16.87983202186919,69.6,16.0,15.0,9.0,10.0,1.0,9.666666666666666,1.8,1.6666666666666667,-0.13333333333333333,10.455261833163242,1.330354745923057,4
671,671,2020/06/28,3東京8,曇,11,パラダイスS(L),,16,6,11,30.4,11,7,北村宏司,54,芝1400,不,23,1:23.9,0.5,100,12-13,34.6-36.8,35.5,472(-4),,出遅れ,アルーシャ,0.0,14,7361.8,306.7416666666667,0.6041666666666666,90.83333333333333,0,,,34.625,0.6610169491525424,16.6865315852205,17.260238581977717,83.9,12.0,13.0,6.0,5.0,-1.0,8.375,2.375,2.7083333333333335,0.3333333333333333,13.010395843324675,1.0762453251930988,7
672,672,2020/05/24,1新潟6,晴,11,韋駄天S(OP),,16,8,16,27.8,7,6,菅原明良,53,芝1000,良,-2,0:54.7,0.5,105,5,32.2-32.3,32.4,480(-2),,,ライオンボス,0.0,15,3917.8,326.48333333333335,0.65,81.0,0,,,36.48333333333334,0.7078651685393258,18.281535648994513,16.996227669169873,54.7,5.0,5.0,-1.0,-1.0,0.0,3.25,-2.0833333333333335,-2.3333333333333335,-0.25,13.80292396773856,2.021248076556227,4
673,673,2020/05/27,浦和,晴,11,さきたま杯(G2),,12,8,12,5.9,4,8,古川吉洋,54.0,ダ1400,良,-14,1:28.9,3.1,76,9-10-9-10,35.2-38.2,39.5,459(+5),,,ノボバカラ,0.0,16,16176.9,951.5823529411764,0.8294117647058823,95.47058823529412,0,,,36.87058823529412,0.6805555555555556,15.74803149606299,16.832604320686425,88.9,9.0,10.0,2.0,1.0,-1.0,2.1176470588235294,-2.9411764705882355,-3.0,-0.058823529411764705,18.583893862996288,2.1633878324471194,5
674,674,2020/07/05,4阪神2,晴,11,CBC賞(G3),,16,1,1,278.0,16,13,中井裕二,53,芝1200,稍,1,1:10.1,1.4,87,13-13,33.5-35.2,35.3,472(-14),,,ラブカンプー,0.0,17,15154.299999999997,233.14307692307688,1.072307692307692,86.56923076923077,0,,,35.636923076923075,0.4786620530565167,17.11840228245364,16.894639034902767,70.1,13.0,13.0,0.0,0.0,0.0,4.938461538461539,-3.0153846153846153,-3.2153846153846155,-0.2,14.963814633742999,1.977049795861704,9
675,675,2020/02/23,2京都8,晴,11,大和S(OP),,16,1,1,3.1,2.0,16,藤岡佑介,54,ダ1200,重,-11,1:13.6,3.8,60,1-2,33.7-36.1,39.9,478(+6),,,スズカコーズライン,0.0,18,7491.8,936.475,0.625,93.625,0,,,36.85,0.7857142857142857,16.304347826086957,16.833692553173314,73.6,1.0,2.0,-14.0,-15.0,-1.0,1.375,-2.625,-2.625,0.0,20.365790730997052,1.5966013285943157,4
676,676,2020/07/12,2函館4,曇,1,2歳未勝利,,12,5,6,29.4,9,8,丹内祐次,54,ダ1000,良,-8,1:01.2,1.6,52,1-1,34.7-36.5,38.1,450(+2),,,スイートアリエス,0.0,1,0.0,0.0,2.55,40.5,0,,,38.8,0.18181818181818182,16.33986928104575,16.389112722714657,61.2,1.0,1.0,-7.0,-7.0,0.0,1.0,-9.0,-9.0,0.0,21.699974398346395,2.8855964143772215,2
677,677,2020/07/12,2福島4,雨,6,2歳新馬,,12,6,7,33.8,9,9,国分優作,54,芝1200,重,23,1:14.8,1.9,39,5-7,36.1-36.8,38.3,470(0),,出遅れ,ショウナンラスボス,0.0,2,0.0,0.0,1.9,39.0,0,,,38.3,0.2727272727272727,16.0427807486631,16.0427807486631,74.8,5.0,7.0,-2.0,-4.0,-2.0,7.0,-2.0,-4.0,-2.0,19.0,2.6999999999999993,2
678,678,2020/07/04,2福島1,曇,5,2歳新馬,,10,7,7,74.4,9.0,3,嶋田純次,54,芝1200,重,-1,1:10.7,0.5,74,4-2,34.8-35.4,35.5,390(0),,出遅れ,バイシクルキック,180.0,3,180.0,180.0,0.5,74.0,0,,,35.5,0.7777777777777778,16.973125884016973,16.973125884016973,70.7,4.0,2.0,-1.0,1.0,2.0,2.0,-1.0,1.0,2.0,1.5,1.25,2
679,679,2020/07/12,2福島4,雨,6,2歳新馬,,12,2,2,78.4,11,5,杉原誠人,54,芝1200,重,23,1:13.4,0.5,59,7-7,36.1-36.8,36.7,446(0),,,ショウナンラスボス,70.0,4,70.0,70.0,0.5,59.0,0,,,36.7,0.6363636363636364,16.34877384196185,16.34877384196185,73.4,7.0,7.0,2.0,2.0,0.0,7.0,2.0,2.0,0.0,5.5,1.9500000000000028,2
680,680,2020/06/27,3東京7,曇,1,2歳未勝利,,10,8,10,133.1,8,10,岩部純二,54,芝1600,良,-8,1:38.9,1.3,56,8-7,37.8-34.1,34.7,472(+8),,,ジュラメント,0.0,5,0.0,0.0,1.25,57.0,0,,,34.55,0.2222222222222222,16.177957532861477,16.219060067243745,98.9,8.0,7.0,-3.0,-2.0,1.0,7.5,-0.5,0.0,0.5,6.182412330330469,0.7874007874011824,2
681,681,2020/07/04,2福島1,曇,5,2歳新馬,,10,2,2,37.8,7,7,嘉藤貴行,54,芝1200,重,-1,1:11.5,1.3,63,2-4,34.8-35.4,36.5,420(0),,直線ヨレル,バイシクルキック,0.0,6,0.0,0.0,1.3,63.0,0,,,36.5,0.3333333333333333,16.783216783216783,16.783216783216783,71.5,2.0,4.0,-3.0,-5.0,-2.0,4.0,-3.0,-5.0,-2.0,2.5,1.6000000000000014,2
682,682,2020/07/04,2福島1,曇,5,2歳新馬,,10,5,5,11.5,5,6,岩部純二,54,芝1200,重,-1,1:11.5,1.3,63,2-2,34.8-35.4,36.6,430(0),,,バイシクルキック,0.0,7,0.0,0.0,1.3,63.0,0,,,36.6,0.4444444444444444,16.783216783216783,16.783216783216783,71.5,2.0,2.0,-4.0,-4.0,0.0,2.0,-4.0,-4.0,0.0,3.0,1.4000000000000021,2
683,683,2020/07/12,2函館4,曇,1,2歳未勝利,,12,5,5,44.3,10.0,12,大野拓弥,54,ダ1000,良,-8,1:03.4,3.8,14,10-12,34.7-36.5,38.8,470(+10),,出遅れ,スイートアリエス,0.0,8,0.0,0.0,2.45,34.0,0,,,36.2,0.23809523809523808,15.772870662460567,16.40432289511444,63.4,10.0,12.0,0.0,-2.0,-2.0,9.0,0.0,-0.5,-0.5,18.62495339293199,2.4513035081133627,2
684,684,2020/07/11,2福島3,曇,6,2歳新馬,,15,1,1,149.4,13.0,14,嘉藤貴行,54,芝1200,稍,2,1:13.9,2.3,31,12-12,35.5-36.1,36.9,420(0),,出遅れ,ブルーバード,0.0,9,0.0,0.0,2.3,31.0,0,,,36.9,0.07142857142857142,16.238159675236805,16.238159675236805,73.9,12.0,12.0,-2.0,-2.0,0.0,12.0,-2.0,-2.0,0.0,12.0,1.5500000000000007,2
685,685,2020/06/27,1函館5,曇,1,2歳未勝利,,9,8,9,98.0,9.0,8.0,嶋田純次,54,芝1200,稍,-10.0,1:13.1,2.5,37.0,4-7,34.5-36.1,38.3,430(-4),,,フォルセティ,0.0,10.0,0.0,0.0,2.25,44.0,0,,,37.9,0.10526315789473684,16.415868673050618,16.5995427281337,73.1,4.0,7.0,-1.0,-4.0,-3.0,7.5,-2.0,-5.0,-3.0,9.092121131323903,2.3795424396766327,2
686,686,2020/07/05,2福島2,曇,6,2歳新馬,,12,1,1,63.9,11,10,嘉藤貴行,54,芝1200,重,4,1:13.3,1.5,42,11-11,35.7-36.1,36.0,450(0),,出遅れ,マルス,0.0,11,0.0,0.0,1.5,42.0,0,,,36.0,0.18181818181818182,16.37107776261937,16.37107776261937,73.3,11.0,11.0,1.0,1.0,0.0,11.0,1.0,1.0,0.0,4.5,1.0500000000000007,2
687,687,2020/07/11,2福島3,曇,6,2歳新馬,,15,4,6,66.4,11,6,杉原誠人,54,芝1200,稍,2,1:12.8,1.2,47,4-4,35.5-36.1,36.7,398(0),,,ブルーバード,0.0,12,0.0,0.0,1.2,47.0,0,,,36.7,0.6428571428571429,16.483516483516485,16.483516483516485,72.8,4.0,4.0,-2.0,-2.0,0.0,4.0,-2.0,-2.0,0.0,1.5,1.3500000000000014,2
688,688,2020/06/28,1函館6,曇,1,2歳未勝利,,9,4,4,50.8,8,9,荻野琢真,54,芝1200,稍,-3,1:11.4,0.7,68,9-9,34.2-36.5,36.5,424(-2),,出遅れ,ニシノエルサ,0.0,13,0.0,0.0,0.75,62.5,0,,,36.25,0.2777777777777778,16.806722689075627,16.854065569889926,71.4,9.0,9.0,0.0,0.0,0.0,5.5,-2.0,-2.0,0.0,8.981462390204987,0.9416297927883702,2
689,689,2020/07/19,2福島6,晴,1,2歳未勝利,,11,8,10,194.8,11,8,大庭和弥,54,芝1200,良,0,1:12.2,2.0,54,8-8,34.7-35.5,36.4,400(-10),,,セイウンダイモス,0.0,14,0.0,0.0,2.0,44.0,0,,,36.25,0.14285714285714285,16.620498614958446,16.440330608292232,72.2,8.0,8.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.219218670625303,1.3490737563232047,2
690,690,2020/06/13,3東京3,雨,5,2歳新馬,,13,3,3,112.4,12,13,岩部純二,54,芝1400,不,32,1:30.8,4.0,23,11-13,37.5-36.4,38.8,460(0),,,ノックオンウッド,0.0,15,0.0,0.0,4.0,23.0,0,,,38.8,0.0,15.418502202643172,15.418502202643172,90.8,11.0,13.0,0.0,-2.0,-2.0,13.0,0.0,-2.0,-2.0,1.5,1.9499999999999993,2
691,691,2020/07/04,2福島1,小雨,6,2歳新馬,,16,8,16,265.7,16.0,16.0,岩部純二,54,ダ1150,不,-17.0,1:13.5,5.0,8.0,16-16,31.5-37.0,38.4,438(0),,出遅れ,ミスズグランドオー,0.0,16.0,0.0,0.0,5.0,8.0,0,,,38.4,0.0,15.646258503401361,15.646258503401361,73.5,16.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.5,1.5999999999999979,2
692,692,2020/05/17,1新潟4,曇,8,4歳以上1勝クラス,,16,5,9,5.1,3,4,藤田菜七,53,芝1000,良,2,0:56.9,0.9,69,6,33.0-33.7,34.2,496(+6),,,コンピレーション,110.0,1,3441.0,149.6086956521739,0.8260869565217391,77.73913043478261,0,,,35.73478260869565,0.6573208722741433,17.57469244288225,17.06198741014249,56.9,6.0,6.0,2.0,2.0,0.0,3.608695652173913,-2.1739130434782608,-2.5217391304347827,-0.34782608695652173,12.584643971479244,2.1065374432940893,6
693,693,2020/05/02,1福島7,晴,12,喜多方特別(1勝クラス),,15,7,13,5.5,3,2,吉田隼人,55,芝1200,良,-3,1:09.4,0.1,91,2-3,34.2-35.1,35.1,476(-4),,好発,ノーブルワークス,431.6,2,2250.2,160.72857142857143,0.45,75.64285714285714,0,,,35.55714285714286,0.7373271889400922,17.291066282420747,17.16330753894363,69.4,2.0,3.0,1.0,0.0,-1.0,3.2142857142857144,-1.8571428571428572,-2.0,-0.14285714285714285,12.670174952751573,1.5137003960126614,4
694,694,2020/04/11,1福島1,晴,9,4歳以上1勝クラス,,15,6,12,3.8,2,3,亀田温心,52,芝1200,良,-6,1:09.3,0.2,90,8-6,33.6-35.5,35.1,470(-12),,,デルマカトリーナ,190.0,3,1935.2,148.86153846153846,0.34615384615384615,84.15384615384616,0,,,35.00769230769231,0.7551020408163265,17.316017316017316,17.249973951410535,69.3,8.0,6.0,3.0,5.0,2.0,5.3076923076923075,0.6153846153846154,0.6153846153846154,0.0,9.172941575244941,0.8933998350716902,5
695,695,2020/04/12,1福島2,晴,8,4歳以上1勝クラス,,16,8,15,12.8,5,14,小林凌大,54,芝1200,良,-6.0,1:10.4,0.6,74.0,1-2,33.7-36.1,36.7,474(-6),,,クリノイダテン,0.0,4,1896.0,94.8,0.6249999999999999,82.6,0,,,35.709999999999994,0.6079734219269103,17.045454545454543,17.095928157708055,70.4,1.0,2.0,-12.0,-13.0,-1.0,3.4,-3.5,-3.95,-0.45,9.57131011535323,1.4377956168481196,5
696,696,2020/02/29,1阪神1,小雨,7,4歳以上1勝クラス,,9,8,8,81.0,8,9,川須栄彦,55,ダ1400,稍,-5,1:28.3,2.8,50,1-1,35.6-37.6,40.4,436(-8),,,ダノンコスモス,0.0,5,231.0,15.4,1.1266666666666665,55.8,0,,,38.89999999999999,0.6060606060606061,15.855039637599095,15.967157586795008,88.3,1.0,1.0,-8.0,-8.0,0.0,3.4,-1.9333333333333333,-1.7333333333333334,0.2,15.316963635133433,2.3158421794241515,4
697,697,2019/11/17,3福島6,晴,7,3歳以上1勝クラス,,16,4,8,122.6,15,10,小林凌大,54,芝1200,良,-1,1:11.1,0.7,69,5-6,34.7-35.7,36.1,470(-2),,,ファイブフォース,0.0,6,1465.5,52.339285714285715,0.9535714285714284,74.71428571428571,0,,,35.978571428571435,0.5765550239234449,16.877637130801688,16.930526771929905,71.1,5.0,6.0,-4.0,-5.0,-1.0,7.571428571428571,0.25,0.2857142857142857,0.03571428571428571,12.908900597085948,2.4976754948405033,6
698,698,2020/03/08,1中京4,雨,9,4歳以上1勝クラス,,18,4,7,62.5,15,8,黛弘人,57,芝1200,不,39,1:13.8,1.7,68,16-17,35.2-36.9,37.0,476(-8),,出遅れ,キルロード,0.0,7,650.0,92.85714285714286,0.8571428571428573,72.28571428571429,0,,,35.51428571428571,0.5446428571428571,16.260162601626018,17.03349572197649,73.8,16.0,17.0,9.0,8.0,-1.0,4.571428571428571,-3.7142857142857144,-4.0,-0.2857142857142857,13.783481962116829,1.7448137436414248,4
699,699,2020/05/17,1新潟4,曇,8,4歳以上1勝クラス,,16,2,3,17.2,6,5,山田敬士,52,芝1000,良,2,0:57.0,1.0,68,8,33.0-33.7,34.2,442(+2),,,コンピレーション,76.0,8,977.0,40.708333333333336,1.0208333333333333,78.5,0,,,35.67083333333334,0.522911051212938,17.54385964912281,16.931432369140243,57.0,8.0,8.0,3.0,3.0,0.0,7.25,-1.125,-1.2083333333333333,-0.08333333333333333,14.354706545241529,1.6796856848827406,5
700,700,2020/02/02,1小倉6,晴,2,4歳以上1勝クラス,,14,5,7,13.3,6,11,団野大成,55,ダ1000,重,-14,0:59.5,1.5,62,14-13,34.0-35.3,35.4,484(-2),,出遅れ,トモジャスティス,0.0,9,910.0,182.0,1.0,70.0,0,,,36.32000000000001,0.6212121212121212,16.80672268907563,16.54405433934236,59.5,14.0,13.0,2.0,3.0,1.0,3.6,-2.4,-2.2,0.2,9.966610925150702,1.915506895489198,4
701,701,2020/04/12,1福島2,晴,8,4歳以上1勝クラス,,16,4,8,21.6,7.0,8,藤田菜七,53,芝1200,良,-6,1:10.1,0.3,78,9-7,33.7-36.1,35.6,442(-2),,,クリノイダテン,0.0,10,1517.0,108.35714285714286,0.4571428571428572,78.78571428571429,0,,,35.45714285714285,0.6763285024154589,17.11840228245364,17.114758412834636,70.1,9.0,7.0,-1.0,1.0,2.0,5.285714285714286,-0.5,0.0,0.5,8.59353762363841,0.8713718430663742,4
702,702,2020/05/17,1新潟4,曇,8,4歳以上1勝クラス,,16,7,13,7.4,4,3,丹内祐次,55,芝1000,良,2,0:56.5,0.5,77,11,33.0-33.7,33.6,506(-8),,,コンピレーション,190.0,11,1590.0,75.71428571428571,1.557142857142857,66.66666666666667,0,,,36.509523809523806,0.55625,17.699115044247787,17.005463009713658,56.5,11.0,11.0,8.0,8.0,0.0,6.190476190476191,-1.5714285714285714,-2.5238095238095237,-0.9523809523809523,27.110769108472237,4.209024641143369,5
703,703,2019/11/02,3福島1,晴,9,3歳以上1勝クラス,,14,7,12,148.6,13.0,14,柴山雄一,57,ダ1150,良,5,1:14.2,5.5,15,11-13,32.2-36.5,40.5,464(0),,アオル,モズベイビー,0.0,12,89.9,7.491666666666667,1.7333333333333334,44.75,0,,,39.36666666666667,0.4580152671755725,15.49865229110512,15.660939903218443,74.2,11.0,13.0,-1.0,-3.0,-2.0,4.25,-2.6666666666666665,-2.6666666666666665,0.0,13.585146779396663,1.890806158492743,5
704,704,2020/04/12,1福島2,晴,9,4歳以上1勝クラス,,16,7,14,96.6,12,14,丹内祐次,57,ダ1150,良,5,1:10.9,2.2,64,16-16,31.2-37.5,37.9,508(-8),,出遅れ,メディクス,0.0,13,95.0,9.5,1.1800000000000002,62.6,0,,,37.8,0.39097744360902253,16.220028208744708,16.331241026900358,70.9,16.0,16.0,2.0,2.0,0.0,5.9,-3.2,-3.7,-0.5,9.627783487180892,1.6811546602664302,5
705,705,2019/10/05,3新潟1,曇,12,飛翔特別(1勝クラス),,18,4,7,164.3,18,17,柴田善臣,55,芝1000,良,0,0:57.1,1.3,64,3,32.6-33.7,34.8,456(+4),,,ファストアズエバー,0.0,14,1632.5,56.293103448275865,0.9586206896551724,75.55172413793103,0,,,37.02413793103448,0.5534441805225653,17.513134851138354,16.822904105166977,57.1,3.0,3.0,-14.0,-14.0,0.0,2.206896551724138,-5.275862068965517,-5.310344827586207,-0.034482758620689655,12.640499286904067,1.8804402557793625,6
706,706,2019/12/07,4中京3,曇,3,3歳以上1勝クラス,,16,6,11,216.6,16,9,山田敬士,53,ダ1200,良,-7,1:13.5,1.5,71,2-3,35.2-36.8,38.1,484(+2),,,ザベストエバー,0.0,15,350.0,38.888888888888886,1.4555555555555557,48.888888888888886,0,,,39.94444444444444,0.6041666666666666,16.3265306122449,15.623414447997996,73.5,2.0,3.0,-6.0,-7.0,-1.0,2.6666666666666665,-2.5555555555555554,-3.2222222222222223,-0.6666666666666666,17.75499929597295,3.0435012732049254,4
707,707,2020/05/17,1新潟4,曇,8,4歳以上1勝クラス,,16,8,15,5.0,2,2,勝浦正樹,57,芝1000,良,2,0:56.1,0.1,84,1,33.0-33.7,33.8,446(-2),,,コンピレーション,300.0,16,1310.0,68.94736842105263,1.068421052631579,73.0,0,,,36.16842105263159,0.4356060606060606,17.825311942959,17.032995374344804,56.1,1.0,1.0,-1.0,-1.0,0.0,4.842105263157895,-4.0,-3.8947368421052633,0.10526315789473684,15.064112984175338,1.4404426403019328,5
708,708,2020/02/01,1小倉5,晴,12,小郡特別(1勝クラス),,12,5,6,13.6,6,2,嶋田純次,57,芝1200,稍,25,1:11.0,0.2,85,6-5,34.2-36.6,36.1,472(-2),,,ランドルーラー,431.2,1,3008.5,150.425,0.5650000000000002,82.25,0,,,35.58500000000001,0.6915254237288135,16.901408450704224,17.06092187932909,71.0,6.0,5.0,3.0,4.0,1.0,6.25,0.7,1.1,0.4,9.964563061509658,1.6004817868733718,6
709,709,2020/05/03,1福島8,晴,8,4歳以上1勝クラス,,16,8,16,53.3,14,3,勝浦正樹,57,芝1200,良,-3,1:09.0,0.2,97,1-1,33.3-35.5,35.7,448(-16),,,ブラッディムーン,190.0,2,1010.0,56.111111111111114,1.1222222222222225,72.38888888888889,0,,,36.300000000000004,0.40562248995983935,17.391304347826086,16.988977787199573,69.0,1.0,1.0,-2.0,-2.0,0.0,5.055555555555555,-4.166666666666667,-4.055555555555555,0.1111111111111111,13.054541456197493,1.4775700648019692,5
710,710,2019/11/10,3福島4,晴,7,3歳以上1勝クラス,,15,7,13,14.5,7,12,柴田善臣,55,芝1200,良,-2,1:10.8,0.8,72,1-1,34.1-35.9,36.7,514(-2),,,タイキラトナンジュ,0.0,3,1400.0,70.0,1.6099999999999999,66.15,0,,,36.654999999999994,0.5409836065573771,16.949152542372882,16.97078040798695,70.8,1.0,1.0,-11.0,-11.0,0.0,5.95,-2.05,-3.05,-1.0,27.744297283334312,4.2747213511977,5
711,711,2020/02/16,1小倉10,小雨,5,4歳以上1勝クラス,,12,8,12,12.2,5,3,団野大成,53,ダ1000,不,-10,0:58.3,0.2,85,3-3,34.0-35.4,35.3,490(+4),,,エンシャントロア,190.0,4,3331.0,151.4090909090909,0.8227272727272728,78.13636363636364,0,,,35.804545454545455,0.6503267973856209,17.152658662092627,17.038682635927042,58.3,3.0,3.0,0.0,0.0,0.0,3.5,-2.3636363636363638,-2.727272727272727,-0.36363636363636365,11.383502140509606,2.048033775123195,6
